image;path.tif;folder;subfolder;ext;fileName.tif;specimenNR.tif;formation;path.txt;InstructName;SemVersion;SDMVersion;SerialNumber;DataNumber;SampleName;Format;ImageName;Directory;Date;Time;Media;DataSize;PixelSize;SignalName;DisplaySignalName;SEDetSetting;AcceleratingVoltage;DecelerationVoltage;DecelerationMode;Magnification;WorkingDistance;EmissionCurrent;PhotoSize;MagnificationDisplay;Vacuum;MicronMarker;SubMagnification;SubSignalName;SpecimenBias;Condencer1;ScanSpeed;CaptureSpeed_Integration;CalibrationScanSpeed;ImgEnhance;ColorMode;ColorPalette;ScreenMode;Comment;KeyWord1;KeyWord2;Condition;DataDisplayCombine;StageType;StagePositionX;StagePositionY;StagePositionR;StagePositionZ;StagePositionT;FocusDepth;DynamicFocus;TiltCompensation;ImageShiftX;ImageShiftY;RasterRotation;MagneticSample;UserName;Vacc;Mag;WD;LensMode;fileName.txt;specimenNR.txt;ImageNameCheck;AV.fileName;mag.fileName;magCheck;AVCheck
006_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/006_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;006_CC_1_15v_x30_BSE.tif;006CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/006_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;006_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;13:14:51;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6595.08 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-88.4;NA;***;15.0kV;x30;6.6mm;3;006_CC_1_15v_x30_BSE.txt;006CC;TRUE;15;30;TRUE;TRUE
006_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/006_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;006_CC_2_15v_x30_BSE.tif;006CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/006_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;006_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;13:22:01;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6469.23 um;50000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.5mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-155;NA;***;15.0kV;x30;6.5mm;3;006_CC_2_15v_x30_BSE.txt;006CC;TRUE;15;30;TRUE;TRUE
006_CC_3_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/006_CC_3_15v_x30_BSE.tif;Stegs;NONE;tif;006_CC_3_15v_x30_BSE.tif;006CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/006_CC_3_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;006_CC_3_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;13:25:21;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6592.44 um;50000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-147.3;NA;***;15.0kV;x30;6.6mm;3;006_CC_3_15v_x30_BSE.txt;006CC;TRUE;15;30;TRUE;TRUE
006i_CV_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/006i_CV_1_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;006i_CV_1_15v_x30.BSE.tif;006iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/006i_CV_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;006i_CV_1_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;09:44:40;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6203.1 um;94000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.2mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-45.5;NA;***;15.0kV;x30;6.2mm;2;006i_CV_1_15v_x30.BSE.txt;006iCV;TRUE;15;30;TRUE;TRUE
006i_CV_2_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/006i_CV_2_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;006i_CV_2_15v_x30.BSE.tif;006iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/006i_CV_2_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;006i_CV_2_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;09:46:40;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6020.82 um;93000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;4.4;NA;***;15.0kV;x30;6.0mm;2;006i_CV_2_15v_x30.BSE.txt;006iCV;TRUE;15;30;TRUE;TRUE
007i_CV_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/007i_CV_1_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;007i_CV_1_15v_x30.BSE.tif;007iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/007i_CV_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;007i_CV_1_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:01:40;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6244.57 um;94000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.2mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;66.4;NA;***;15.0kV;x30;6.2mm;2;007i_CV_1_15v_x30.BSE.txt;007iCV;TRUE;15;30;TRUE;TRUE
007i_CV_2_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/007i_CV_2_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;007i_CV_2_15v_x30.BSE.tif;007iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/007i_CV_2_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;007i_CV_2_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:04:20;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6238.94 um;93000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.2mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;3.2;NA;***;15.0kV;x30;6.2mm;2;007i_CV_2_15v_x30.BSE.txt;007iCV;TRUE;15;30;TRUE;TRUE
008_CV_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/008_CV_1_15v_x30_BSE.tif;Stegs;NONE;tif;008_CV_1_15v_x30_BSE.tif;008CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/008_CV_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;008_CV_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;16:06:19;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6644.6 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;66.6;NA;***;15.0kV;x30;6.6mm;3;008_CV_1_15v_x30_BSE.txt;008CV;TRUE;15;30;TRUE;TRUE
008_CV_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/008_CV_2_15v_x30_BSE.tif;Stegs;NONE;tif;008_CV_2_15v_x30_BSE.tif;008CV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/008_CV_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;008_CV_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;16:08:29;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6429.66 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.4mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;33.3;NA;***;15.0kV;x30;6.4mm;3;008_CV_2_15v_x30_BSE.txt;008CV;TRUE;15;30;TRUE;TRUE
008i_CV_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/008i_CV_1_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;008i_CV_1_15v_x30.BSE.tif;008iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/008i_CV_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;008i_CV_1_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:12:50;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6582.64 um;93000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;87.9;NA;***;15.0kV;x30;6.6mm;2;008i_CV_1_15v_x30.BSE.txt;008iCV;TRUE;15;30;TRUE;TRUE
008i_CV_2_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/008i_CV_2_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;008i_CV_2_15v_x30.BSE.tif;008iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/008i_CV_2_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;008i_CV_2_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:15:10;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7040.4 um;92000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 7.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;104.2;NA;***;15.0kV;x30;7.0mm;2;008i_CV_2_15v_x30.BSE.txt;008iCV;TRUE;15;30;TRUE;TRUE
009_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/009_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;009_CC_1_15v_x30_BSE.tif;009CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/009_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;009_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;15:56:39;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6687.33 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.7mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-51.9;NA;***;15.0kV;x30;6.7mm;3;009_CC_1_15v_x30_BSE.txt;009CC;TRUE;15;30;TRUE;TRUE
009_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/009_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;009_CC_2_15v_x30_BSE.tif;009CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/009_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;009_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;15:58:49;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6160.41 um;51000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.2mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;4.6;NA;***;15.0kV;x30;6.2mm;3;009_CC_2_15v_x30_BSE.txt;009CC;TRUE;15;30;TRUE;TRUE
009i_CV_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/009i_CV_1_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;009i_CV_1_15v_x30.BSE.tif;009iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/009i_CV_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;009i_CV_1_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:23:40;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6109.67 um;92000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.1mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-55.8;NA;***;15.0kV;x30;6.1mm;2;009i_CV_1_15v_x30.BSE.txt;009iCV;TRUE;15;30;TRUE;TRUE
009i_CV_2_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/009i_CV_2_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;009i_CV_2_15v_x30.BSE.tif;009iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/009i_CV_2_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;009i_CV_2_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:26:10;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6011.3 um;92000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-45.1;NA;***;15.0kV;x30;6.0mm;2;009i_CV_2_15v_x30.BSE.txt;009iCV;TRUE;15;30;TRUE;TRUE
010_F_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/010_F_1_15v_x30_BSE.tif;Stegs;NONE;tif;010_F_1_15v_x30_BSE.tif;010F;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/010_F_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;010_F_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;14:25:29;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7990.96 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 8.0mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;24;NA;***;15.0kV;x30;8.0mm;3;010_F_1_15v_x30_BSE.txt;010F;TRUE;15;30;TRUE;TRUE
010_F_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/010_F_2_15v_x30_BSE.tif;Stegs;NONE;tif;010_F_2_15v_x30_BSE.tif;010F;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/010_F_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;010_F_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;14:27:29;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;8483.98 um;53000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 8.5mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-41.5;NA;***;15.0kV;x30;8.5mm;3;010_F_2_15v_x30_BSE.txt;010F;TRUE;15;30;TRUE;TRUE
010i_CV_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/010i_CV_1_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;010i_CV_1_15v_x30.BSE.tif;010iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/010i_CV_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;010i_CV_1_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:34:10;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6879.18 um;92000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.9mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-47.9;NA;***;15.0kV;x30;6.9mm;2;010i_CV_1_15v_x30.BSE.txt;010iCV;TRUE;15;30;TRUE;TRUE
010i_CV_2_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/010i_CV_2_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;010i_CV_2_15v_x30.BSE.tif;010iCV;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/010i_CV_2_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;010i_CV_2_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:37:00;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6879.98 um;91000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.9mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-78.9;NA;***;15.0kV;x30;6.9mm;2;010i_CV_2_15v_x30.BSE.txt;010iCV;TRUE;15;30;TRUE;TRUE
011i_CC_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/011i_CC_1_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;011i_CC_1_15v_x30.BSE.tif;011iCC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/011i_CC_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;011i_CC_1_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:45:00;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7028.42 um;91000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 7.0mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;154;NA;***;15.0kV;x30;7.0mm;2;011i_CC_1_15v_x30.BSE.txt;011iCC;TRUE;15;30;TRUE;TRUE
011i_CC_2_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/011i_CC_2_15v_x30.BSE.tif;Stegs2;Nukumaru Brown Sand;tif;011i_CC_2_15v_x30.BSE.tif;011iCC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Nukumaru Brown Sand/011i_CC_2_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;011i_CC_2_15v_x30.BSE.tif;C:\Stegs2\Nukumaru Brown Sand\;10/24/2018;10:47:20;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;7193.78 um;91000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 7.2mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;117.6;NA;***;15.0kV;x30;7.2mm;2;011i_CC_2_15v_x30.BSE.txt;011iCC;TRUE;15;30;TRUE;TRUE
012_CC_1_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/012_CC_1_15v_x30_BSE.tif;Stegs;NONE;tif;012_CC_1_15v_x30_BSE.tif;012CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/012_CC_1_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;012_CC_1_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;15:31:39;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6642.33 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.6mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-170.7;NA;***;15.0kV;x30;6.6mm;3;012_CC_1_15v_x30_BSE.txt;012CC;TRUE;15;30;TRUE;TRUE
012_CC_2_15v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/012_CC_2_15v_x30_BSE.tif;Stegs;NONE;tif;012_CC_2_15v_x30_BSE.tif;012CC;NKBS;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs/012_CC_2_15v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;012_CC_2_15v_x30_BSE.tif;C:\Stegs\Mali SEM\;01/31/2018;15:34:59;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6283.75 um;52000 nA;1000;0;30;1000000;0;NA;0 V;9230;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;NA;NA;NA;Vacc 15.0kV Mag x30 WD 6.3mm LensMode 3;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;174.5;NA;***;15.0kV;x30;6.3mm;3;012_CC_2_15v_x30_BSE.txt;012CC;TRUE;15;30;TRUE;TRUE
