"dateImaged","Enterer","collectionType","boxNumber","possibleSpeicesID","surface","formation","specimenNR","pictureNumber","fileName","SignalName","Magnification","Comment","Vacc","Mag"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000783_CC",1,"0000783_CC_1_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000783_CC",2,"0000783_CC_2_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000784_CV",1,"0000784_CV_1_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000784_CV",2,"0000784_CV_2_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000785_CC",1,"0000785_CC_1_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000785_CC",2,"0000785_CC_2_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000786_CC",1,"0000786_CC_1_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000786_CC",2,"0000786_CC_2_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000787_CC",1,"0000787_CC_1_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000787_CC",2,"0000787_CC_2_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000788_CV",1,"0000788_CV_1_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000788_CV",2,"0000788_CV_2_15v_x30_BSE","BSE",30,"MHR.1214.BLEED.694","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000789_CV",1,"0000789_CV_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000789_CV",2,"0000789_CV_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000790_CV",1,"0000790_CV_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000790_CV",2,"0000790_CV_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000791_CC",1,"0000791_CC_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000791_CC",2,"0000791_CC_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000792_CV",1,"0000792_CV_1_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000792_CV",2,"0000792_CV_2_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000793_CV",1,"0000793_CV_1_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000793_CV",2,"0000793_CV_2_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000794_CV",1,"0000794_CV_1_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000794_CV",2,"0000794_CV_2_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000795_CV",1,"0000795_CV_1_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000795_CV",2,"0000795_CV_2_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000796_CC",1,"0000796_CC_1_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"10/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000796_CC",2,"0000796_CC_2_15v_x30_BSE","BSE",30,"MHR.1308.BLEED.819","15.0kV","x30"
"11/02/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000797_CV",1,"0000797_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/02/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000797_CV",2,"0000797_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/02/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000798_CV",1,"0000798_CV_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/02/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000798_CV",2,"0000798_CV_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/02/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000799_CC",1,"0000799_CC_1_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"11/02/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000799_CC",2,"0000799_CC_2_15v_x30_BSE","BSE",30,"MHR.1310.BLEED.218","15.0kV","x30"
"02/16/2018","Mali",NA,NA,NA,NA,"Tainui","0000800_OT",1,"0000800_OT_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/16/2018","Mali",NA,NA,NA,NA,"Tainui","0000800_OT",2,"0000800_OT_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/16/2018","Mali",NA,NA,NA,NA,"Tainui","0000801_CC",1,"0000801_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/16/2018","Mali",NA,NA,NA,NA,"Tainui","0000801_CC",2,"0000801_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000802_CV",1,"0000802_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000802_CV",2,"0000802_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000802_CV",3,"0000802_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000803_CV",1,"0000803_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000803_CV",2,"0000803_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000804_OT",1,"0000804_OT_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000804_OT",2,"0000804_OT_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000805_CV",1,"0000805_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000805_CV",2,"0000805_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000806_CV",1,"0000806_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000806_CV",2,"0000806_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000808_CC",1,"0000808_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000808_CC",2,"0000808_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000809_OT",1,"0000809_OT_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000809_OT",2,"0000809_OT_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000810_CV",1,"0000810_CV_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000810_CV",2,"0000810_CV_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000811_OT",1,"0000811_OT_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000811_OT",2,"0000811_OT_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/19/2018","Mali",NA,NA,NA,NA,"Tainui","0000811_OT",3,"0000811_OT_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Tainui","0000812_CC",1,"0000812_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Tainui","0000812_CC",2,"0000812_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000813_CC",1,"0000813_CC_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000813_CC",2,"0000813_CC_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000814_OT",1,"0000814_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000814_OT",2,"0000814_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000816_CC",1,"0000816_CC_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000816_CC",2,"0000816_CC_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000817_OT",1,"0000817_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000817_OT",2,"0000817_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000818_CC",1,"0000818_CC_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000818_CC",2,"0000818_CC_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000819_OT",1,"0000819_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000819_OT",2,"0000819_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000820_OT",1,"0000820_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000820_OT",2,"0000820_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000821_OT",1,"0000821_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000821_OT",2,"0000821_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000822_CV",1,"0000822_CV_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000822_CV",2,"0000822_CV_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000822_CV",3,"0000822_CV_3_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000823_OT",1,"0000823_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000823_OT",2,"0000823_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000824_CV",1,"0000824_CV_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000824_CV",2,"0000824_CV_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000824_CV",3,"0000824_CV_3_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000825_CV",1,"0000825_CV_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000825_CV",2,"0000825_CV_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000826_CV",1,"0000826_CV_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000826_CV",2,"0000826_CV_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000827_CC",1,"0000827_CC_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000827_CC",2,"0000827_CC_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000828_OT",1,"0000828_OT_1_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000828_OT",2,"0000828_OT_2_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"03/07/2018","Mali",NA,NA,NA,NA,"Tainui","0000828_OT",3,"0000828_OT_3_10v_x30_BSE","BSE",30,"MNH_002_BLEED39","10.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000829_CC",1,"0000829_CC_1_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000829_CC",2,"0000829_CC_2_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000830_CV",1,"0000830_CV_1_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000831_OT",1,"0000831_OT_1_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000831_OT",2,"0000831_OT_2_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000832_OT",1,"0000832_OT_1_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Tainui","0000832_OT",2,"0000832_OT_2_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000833_CV",1,"0000833_CV_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000833_CV",2,"0000833_CV_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000834_OT",1,"0000834_OT_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000834_OT",2,"0000834_OT_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000835_OT",1,"0000835_OT_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000835_OT",2,"0000835_OT_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000836_CC",1,"0000836_CC_1_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"09/03/2018","Mali",NA,NA,NA,NA,"Tainui","0000836_CC",2,"0000836_CC_2_15v_x30_BSE","BSE",30,"MHR.1256.BLEED.177","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000837_CV",1,"0000837_CV_1_15v_x30_BSE","BSE",30,"837_CV_1_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000837_CV",2,"0000837_CV_2_15v_x30_BSE","BSE",30,"837_CV_2_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000838_CV",1,"0000838_CV_1_15v_x30_BSE","BSE",30,"838_CV_1_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000838_CV",2,"0000838_CV_2_15v_x30_BSE","BSE",30,"838_CV_2_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000839_CV",1,"0000839_CV_1_15v_x30_BSE","BSE",30,"839_CV_1_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000840_CV",1,"0000840_CV_1_15v_x30_BSE","BSE",30,"840_CV_1_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000840_CV",2,"0000840_CV_2_15v_x30_BSE","BSE",30,"840_CV_2_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000840_CV",3,"0000840_CV_3_15v_x30_BSE","BSE",30,"840_CV_3_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000841_CV",1,"0000841_CV_1_15v_x30_BSE","BSE",30,"841_CV_1_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000841_CV",2,"0000841_CV_2_15v_x30_BSE","BSE",30,"841_CV_2_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000841_CV",3,"0000841_CV_3_15v_x30_BSE","BSE",30,"841_CV_3_15v_x30_BSE","15.0kV","x30"
"07/11/2022","Sara",NA,NA,NA,NA,"Tainui","0000842_CV",1,"0000842_CV_1_15v_x30_BSE","BSE",30,"842_CV_1_15v_x30_BSE","15.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001000_CV",1,"0001000_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001000_CV",2,"0001000_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001000_CV",3,"0001000_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001001_CC",1,"0001001_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001001_CC",2,"0001001_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001002_OT",1,"0001002_OT_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001002_OT",2,"0001002_OT_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001003_CV",1,"0001003_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001003_CV",2,"0001003_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001003_CV",3,"0001003_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001004_CV",1,"0001004_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001004_CV",2,"0001004_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001005_CV",1,"0001005_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001005_CV",2,"0001005_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001006_CC",1,"0001006_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001006_CC",2,"0001006_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001007_CV",1,"0001007_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001007_CV",2,"0001007_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001008_CC",1,"0001008_CC_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001008_CC",2,"0001008_CC_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001009_CV",1,"0001009_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001009_CV",2,"0001009_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/20/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001009_CV",3,"0001009_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001011_CV",1,"0001011_CV_1_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001011_CV",2,"0001011_CV_2_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"02/26/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001011_CV",3,"0001011_CV_3_10v_x30_BSE","BSE",30,"LHL.122.BLEED.103","10.0kV","x30"
"03/09/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001012_CV",1,"0001012_CV_1_05v_x30_BSE","BSE",30,"MNH_002_BLEED39","5.0kV","x30"
"03/09/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001012_CV",2,"0001012_CV_2_05v_x30_BSE","BSE",30,"MNH_002_BLEED39","5.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001013_CC",1,"0001013_CC_1_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001013_CC",2,"0001013_CC_2_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001014_CC",1,"0001014_CC_1_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
"08/06/2018","Mali",NA,NA,NA,NA,"Upper Kai-Iwi","0001014_CC",2,"0001014_CC_2_15v_x30_BSE","BSE",30,"MHR.938.BLEED.641","15.0kV","x30"
