"fileName","dateImaged","Enterer","collectionType","boxNumber","possibleSpeicesID","surface","formation","specimenNR","pictureNumber","SignalName","Magnification","Comment","Vacc","Mag","fileName.tif","path.tif"
"0000741_CV_2_10v_x30_BSE","03/13/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000741_CV",2,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000741_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/741_CV_2_10v_x30_BSE.tif"
"0000742_CV_1_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000742_CV",1,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000742_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/742_CV_1_10v_x30_BSE.tif"
"0000742_CV_2_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000742_CV",2,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000742_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/742_CV_2_10v_x30_BSE.tif"
"0000743_CC_1_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000743_CC",1,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000743_CC_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/743_CC_1_10v_x30_BSE.tif"
"0000743_CC_2_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000743_CC",2,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000743_CC_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/743_CC_2_10v_x30_BSE.tif"
"0000743_CC_3_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000743_CC",3,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000743_CC_3_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/743_CC_3_10v_x30_BSE.tif"
"0000744_CV_1_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000744_CV",1,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000744_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/744_CV_1_10v_x30_BSE.tif"
"0000744_CV_2_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000744_CV",2,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000744_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/744_CV_2_10v_x30_BSE.tif"
"0000745_CV_1_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000745_CV",1,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000745_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/745_CV_1_10v_x30_BSE.tif"
"0000745_CV_2_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000745_CV",2,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000745_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/745_CV_2_10v_x30_BSE.tif"
"0000746_CV_1_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000746_CV",1,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000746_CV_1_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/746_CV_1_10v_x30_BSE.tif"
"0000746_CV_2_10v_x30_BSE","03/14/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000746_CV",2,"BSE",30,"LHL.124.BLEED.219","10.0kV","x30","0000746_CV_2_10v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/746_CV_2_10v_x30_BSE.tif"
"0000747_FL_1_05v_x30_BSE","04/05/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000747_FL",1,"BSE",30,"LHL.131.BLEED409","5.0kV","x30","0000747_FL_1_05v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/747_F_1_5v_x30_BSE.tif"
"0000747_FL_2_05v_x30_BSE","04/05/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000747_FL",2,"BSE",30,"LHL.131.BLEED409","5.0kV","x30","0000747_FL_2_05v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/747_F_2_5v_x30_BSE.tif"
"0000748_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000748_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000748_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/748_CV_1_15v_x30_BSE.tif"
"0000748_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000748_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000748_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/748_CV_2_15v_x30_BSE.tif"
"0000749_CC_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000749_CC",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000749_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/749_CC_1_15v_x30_BSE.tif"
"0000749_CC_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000749_CC",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000749_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/749_CC_2_15v_x30_BSE.tif"
"0000749_CC_3_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000749_CC",3,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000749_CC_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/749_CC_3_15v_x30_BSE.tif"
"0000750_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000750_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000750_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/750_CV_1_15v_x30_BSE.tif"
"0000750_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000750_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000750_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/750_CV_2_15v_x30_BSE.tif"
"0000751_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000751_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000751_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/751_CV_1_15v_x30_BSE.tif"
"0000751_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000751_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000751_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/751_CV_2_15v_x30_BSE.tif"
"0000752_CC_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000752_CC",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000752_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/752_CC_1_15v_x30_BSE.tif"
"0000752_CC_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000752_CC",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000752_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/752_CC_2_15v_x30_BSE.tif"
"0000752_CC_3_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000752_CC",3,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000752_CC_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/752_CC_3_15v_x30_BSE.tif"
"0000753_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000753_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000753_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/753_CV_1_15v_x30_BSE.tif"
"0000753_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000753_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000753_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/753_CV_2_15v_x30_BSE.tif"
"0000754_CC_1_15v_x30_BSE","08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000754_CC",1,"BSE",30,"MHR.1214.BLEED.694","15.0kV","x30","0000754_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/754_CC_1_15v_x30_BSE.tif"
"0000754_CC_2_15v_x30_BSE","08/30/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000754_CC",2,"BSE",30,"MHR.1214.BLEED.694","15.0kV","x30","0000754_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/754_CC_2_15v_x30_BSE.tif"
"0000755_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000755_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000755_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/755_CV_1_15v_x30_BSE.tif"
"0000755_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000755_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000755_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/755_CV_2_15v_x30_BSE.tif"
"0000756_CC_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000756_CC",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000756_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/756_CC_1_15v_x30_BSE.tif"
"0000757_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000757_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000757_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/757_CV_1_15v_x30_BSE.tif"
"0000757_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000757_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000757_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/757_CV_2_15v_x30_BSE.tif"
"0000758_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000758_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000758_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/758_CV_1_15v_x30_BSE.tif"
"0000758_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000758_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000758_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/758_CV_2_15v_x30_BSE.tif"
"0000759_CV_1_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000759_CV",1,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000759_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/759_CV_1_15v_x30_BSE.tif"
"0000759_CV_2_15v_x30_BSE","04/10/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000759_CV",2,"BSE",30,"LHL.131.BLEED409","15.0kV","x30","0000759_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/759_CV_2_15v_x30_BSE.tif"
"0000760_CV_1_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000760_CV",1,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000760_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/760_CV_1_15v_x30_BSE.tif"
"0000760_CV_2_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000760_CV",2,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000760_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/760_CV_2_15v_x30_BSE.tif"
"0000761_CV_1_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000761_CV",1,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000761_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/761_CV_1_15v_x30_BSE.tif"
"0000761_CV_2_15v_x30_BSE","08/06/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000761_CV",2,"BSE",30,"MHR.938.BLEED.641","15.0kV","x30","0000761_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/761_CV_2_15v_x30_BSE.tif"
"0000762_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000762_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000762_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/762_CC_1_15v_x30_BSE.tif"
"0000762_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000762_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000762_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/762_CC_2_15v_x30_BSE.tif"
"0000763_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000763_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000763_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/763_CC_1_15v_x30_BSE.tif"
"0000763_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000763_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000763_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/763_CC_2_15v_x30_BSE.tif"
"0000763_CC_3_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000763_CC",3,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000763_CC_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/763_CC_3_15v_x30_BSE.tif"
"0000764_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000764_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000764_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/764_CC_1_15v_x30_BSE.tif"
"0000764_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000764_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000764_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/764_CC_2_15v_x30_BSE.tif"
"0000765_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000765_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000765_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/765_CV_1_15v_x30_BSE.tif"
"0000765_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000765_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000765_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/765_CV_2_15v_x30_BSE.tif"
"0000766_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000766_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000766_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/766_CV_1_15v_x30_BSE.tif"
"0000766_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000766_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000766_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/766_CV_2_15v_x30_BSE.tif"
"0000767_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000767_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000767_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/767_CV_1_15v_x30_BSE.tif"
"0000767_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000767_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000767_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/767_CV_2_15v_x30_BSE.tif"
"0000768_CC_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000768_CC",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000768_CC_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/768_CC_1_15v_x30_BSE.tif"
"0000768_CC_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000768_CC",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000768_CC_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/768_CC_2_15v_x30_BSE.tif"
"0000769_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000769_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000769_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/769_CV_1_15v_x30_BSE.tif"
"0000769_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000769_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000769_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/769_CV_2_15v_x30_BSE.tif"
"0000769_CV_3_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000769_CV",3,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000769_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/769_CV_3_15v_x30_BSE.tif"
"0000770_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000770_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000770_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/770_CV_1_15v_x30_BSE.tif"
"0000770_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000770_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000770_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/770_CV_2_15v_x30_BSE.tif"
"0000770_CV_3_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000770_CV",3,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000770_CV_3_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/770_CV_3_15v_x30_BSE.tif"
"0000771_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000771_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000771_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/771_CV_1_15v_x30_BSE.tif"
"0000771_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000771_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000771_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/771_CV_2_15v_x30_BSE.tif"
"0000772_CV_1_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000772_CV",1,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000772_CV_1_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/772_CV_1_15v_x30_BSE.tif"
"0000772_CV_2_15v_x30_BSE","08/20/2018","Mali",NA,NA,NA,NA,"SHCSBSB","0000772_CV",2,"BSE",30,"MHR.1136.BLEED.753","15.0kV","x30","0000772_CV_2_15v_x30_BSE.tif","/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/772_CV_2_15v_x30_BSE.tif"
