path;folder;subfolder;image;ext;fileName;specimenNR;formation
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/532_CC_2_15V_x30_BSE.txt;Sara;NKLS;532_CC_2_15V_x30_BSE;txt;532_CC_2_15V_x30_BSE.txt;532CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/533_CC_1_15V_x30_BSE.tif;Sara;NKLS;533_CC_1_15V_x30_BSE;tif;533_CC_1_15V_x30_BSE.tif;533CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/533_CC_1_15V_x30_BSE.txt;Sara;NKLS;533_CC_1_15V_x30_BSE;txt;533_CC_1_15V_x30_BSE.txt;533CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/533_CC_2_15V_x30_BSE.tif;Sara;NKLS;533_CC_2_15V_x30_BSE;tif;533_CC_2_15V_x30_BSE.tif;533CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/533_CC_2_15V_x30_BSE.txt;Sara;NKLS;533_CC_2_15V_x30_BSE;txt;533_CC_2_15V_x30_BSE.txt;533CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/534_CV_1_15V_x30_BSE.tif;Sara;NKLS;534_CV_1_15V_x30_BSE;tif;534_CV_1_15V_x30_BSE.tif;534CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/534_CV_1_15V_x30_BSE.txt;Sara;NKLS;534_CV_1_15V_x30_BSE;txt;534_CV_1_15V_x30_BSE.txt;534CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/534_CV_2_15V_x30_BSE.tif;Sara;NKLS;534_CV_2_15V_x30_BSE;tif;534_CV_2_15V_x30_BSE.tif;534CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/534_CV_2_15V_x30_BSE.txt;Sara;NKLS;534_CV_2_15V_x30_BSE;txt;534_CV_2_15V_x30_BSE.txt;534CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/535_CV_1_15V_x30_BSE.tif;Sara;NKLS;535_CV_1_15V_x30_BSE;tif;535_CV_1_15V_x30_BSE.tif;535CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/535_CV_1_15V_x30_BSE.txt;Sara;NKLS;535_CV_1_15V_x30_BSE;txt;535_CV_1_15V_x30_BSE.txt;535CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/535_CV_2_15V_x30_BSE.tif;Sara;NKLS;535_CV_2_15V_x30_BSE;tif;535_CV_2_15V_x30_BSE.tif;535CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/535_CV_2_15V_x30_BSE.txt;Sara;NKLS;535_CV_2_15V_x30_BSE;txt;535_CV_2_15V_x30_BSE.txt;535CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_1_15V_x30_BSE.tif;Sara;NKLS;536_CV_1_15V_x30_BSE;tif;536_CV_1_15V_x30_BSE.tif;536CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_1_15V_x30_BSE.txt;Sara;NKLS;536_CV_1_15V_x30_BSE;txt;536_CV_1_15V_x30_BSE.txt;536CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_2_15V_x30_BSE.tif;Sara;NKLS;536_CV_2_15V_x30_BSE;tif;536_CV_2_15V_x30_BSE.tif;536CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/536_CV_2_15V_x30_BSE.txt;Sara;NKLS;536_CV_2_15V_x30_BSE;txt;536_CV_2_15V_x30_BSE.txt;536CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_1_15V_x30_BSE.tif;Sara;NKLS;537_CV_1_15V_x30_BSE;tif;537_CV_1_15V_x30_BSE.tif;537CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_1_15V_x30_BSE.txt;Sara;NKLS;537_CV_1_15V_x30_BSE;txt;537_CV_1_15V_x30_BSE.txt;537CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_2_15V_x30_BSE.tif;Sara;NKLS;537_CV_2_15V_x30_BSE;tif;537_CV_2_15V_x30_BSE.tif;537CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/537_CV_2_15V_x30_BSE.txt;Sara;NKLS;537_CV_2_15V_x30_BSE;txt;537_CV_2_15V_x30_BSE.txt;537CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_1_15V_x30_BSE.tif;Sara;NKLS;538_CC_1_15V_x30_BSE;tif;538_CC_1_15V_x30_BSE.tif;538CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_1_15V_x30_BSE.txt;Sara;NKLS;538_CC_1_15V_x30_BSE;txt;538_CC_1_15V_x30_BSE.txt;538CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_2_15V_x30_BSE.tif;Sara;NKLS;538_CC_2_15V_x30_BSE;tif;538_CC_2_15V_x30_BSE.tif;538CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/538_CC_2_15V_x30_BSE.txt;Sara;NKLS;538_CC_2_15V_x30_BSE;txt;538_CC_2_15V_x30_BSE.txt;538CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_1_15V_x30_BSE.tif;Sara;NKLS;539_CV_1_15V_x30_BSE;tif;539_CV_1_15V_x30_BSE.tif;539CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_1_15V_x30_BSE.txt;Sara;NKLS;539_CV_1_15V_x30_BSE;txt;539_CV_1_15V_x30_BSE.txt;539CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_2_15V_x30_BSE.tif;Sara;NKLS;539_CV_2_15V_x30_BSE;tif;539_CV_2_15V_x30_BSE.tif;539CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/539_CV_2_15V_x30_BSE.txt;Sara;NKLS;539_CV_2_15V_x30_BSE;txt;539_CV_2_15V_x30_BSE.txt;539CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CC_1_15v_x30_BSE.tif;Sara;NKLS;540_CC_1_15v_x30_BSE;tif;540_CC_1_15v_x30_BSE.tif;540CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CC_1_15v_x30_BSE.txt;Sara;NKLS;540_CC_1_15v_x30_BSE;txt;540_CC_1_15v_x30_BSE.txt;540CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CV_1_15v_x30_BSE.tif;Sara;NKLS;540_CV_1_15v_x30_BSE;tif;540_CV_1_15v_x30_BSE.tif;540CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/540_CV_1_15v_x30_BSE.txt;Sara;NKLS;540_CV_1_15v_x30_BSE;txt;540_CV_1_15v_x30_BSE.txt;540CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_1_15v_x30_BSE.tif;Sara;NKLS;541_CV_1_15v_x30_BSE;tif;541_CV_1_15v_x30_BSE.tif;541CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_1_15v_x30_BSE.txt;Sara;NKLS;541_CV_1_15v_x30_BSE;txt;541_CV_1_15v_x30_BSE.txt;541CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_2_15v_x30_BSE.tif;Sara;NKLS;541_CV_2_15v_x30_BSE;tif;541_CV_2_15v_x30_BSE.tif;541CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/541_CV_2_15v_x30_BSE.txt;Sara;NKLS;541_CV_2_15v_x30_BSE;txt;541_CV_2_15v_x30_BSE.txt;541CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_1_15v_x30_BSE.tif;Sara;NKLS;542_CV_1_15v_x30_BSE;tif;542_CV_1_15v_x30_BSE.tif;542CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_1_15v_x30_BSE.txt;Sara;NKLS;542_CV_1_15v_x30_BSE;txt;542_CV_1_15v_x30_BSE.txt;542CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_2_15v_x30_BSE.tif;Sara;NKLS;542_CV_2_15v_x30_BSE;tif;542_CV_2_15v_x30_BSE.tif;542CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/542_CV_2_15v_x30_BSE.txt;Sara;NKLS;542_CV_2_15v_x30_BSE;txt;542_CV_2_15v_x30_BSE.txt;542CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_1_15v_x30_BSE.tif;Sara;NKLS;543_CC_1_15v_x30_BSE;tif;543_CC_1_15v_x30_BSE.tif;543CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_1_15v_x30_BSE.txt;Sara;NKLS;543_CC_1_15v_x30_BSE;txt;543_CC_1_15v_x30_BSE.txt;543CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_2_15v_x30_BSE.tif;Sara;NKLS;543_CC_2_15v_x30_BSE;tif;543_CC_2_15v_x30_BSE.tif;543CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/543_CC_2_15v_x30_BSE.txt;Sara;NKLS;543_CC_2_15v_x30_BSE;txt;543_CC_2_15v_x30_BSE.txt;543CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_1_15v_x30_BSE.tif;Sara;NKLS;544_CV_1_15v_x30_BSE;tif;544_CV_1_15v_x30_BSE.tif;544CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_1_15v_x30_BSE.txt;Sara;NKLS;544_CV_1_15v_x30_BSE;txt;544_CV_1_15v_x30_BSE.txt;544CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_2_15v_x30_BSE.tif;Sara;NKLS;544_CV_2_15v_x30_BSE;tif;544_CV_2_15v_x30_BSE.tif;544CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/544_CV_2_15v_x30_BSE.txt;Sara;NKLS;544_CV_2_15v_x30_BSE;txt;544_CV_2_15v_x30_BSE.txt;544CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_1_15v_x30_BSE.tif;Sara;NKLS;545_CV_1_15v_x30_BSE;tif;545_CV_1_15v_x30_BSE.tif;545CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_1_15v_x30_BSE.txt;Sara;NKLS;545_CV_1_15v_x30_BSE;txt;545_CV_1_15v_x30_BSE.txt;545CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_2_15v_x30_BSE.tif;Sara;NKLS;545_CV_2_15v_x30_BSE;tif;545_CV_2_15v_x30_BSE.tif;545CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/545_CV_2_15v_x30_BSE.txt;Sara;NKLS;545_CV_2_15v_x30_BSE;txt;545_CV_2_15v_x30_BSE.txt;545CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_1_15v_x30_BSE.tif;Sara;NKLS;546_CC_1_15v_x30_BSE;tif;546_CC_1_15v_x30_BSE.tif;546CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_1_15v_x30_BSE.txt;Sara;NKLS;546_CC_1_15v_x30_BSE;txt;546_CC_1_15v_x30_BSE.txt;546CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_2_15v_x30_BSE.tif;Sara;NKLS;546_CC_2_15v_x30_BSE;tif;546_CC_2_15v_x30_BSE.tif;546CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/546_CC_2_15v_x30_BSE.txt;Sara;NKLS;546_CC_2_15v_x30_BSE;txt;546_CC_2_15v_x30_BSE.txt;546CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/547_CV_1_15v_x30_BSE.tif;Sara;NKLS;547_CV_1_15v_x30_BSE;tif;547_CV_1_15v_x30_BSE.tif;547CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/547_CV_1_15v_x30_BSE.txt;Sara;NKLS;547_CV_1_15v_x30_BSE;txt;547_CV_1_15v_x30_BSE.txt;547CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/547_CV_2_15v_x30_BSE.tif;Sara;NKLS;547_CV_2_15v_x30_BSE;tif;547_CV_2_15v_x30_BSE.tif;547CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/547_CV_2_15v_x30_BSE.txt;Sara;NKLS;547_CV_2_15v_x30_BSE;txt;547_CV_2_15v_x30_BSE.txt;547CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/548_CV_1_15v_x30_BSE.tif;Sara;NKLS;548_CV_1_15v_x30_BSE;tif;548_CV_1_15v_x30_BSE.tif;548CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/548_CV_1_15v_x30_BSE.txt;Sara;NKLS;548_CV_1_15v_x30_BSE;txt;548_CV_1_15v_x30_BSE.txt;548CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/548_CV_2_15v_x30_BSE.tif;Sara;NKLS;548_CV_2_15v_x30_BSE;tif;548_CV_2_15v_x30_BSE.tif;548CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/548_CV_2_15v_x30_BSE.txt;Sara;NKLS;548_CV_2_15v_x30_BSE;txt;548_CV_2_15v_x30_BSE.txt;548CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/549_CV_1_15v_x30_BSE.tif;Sara;NKLS;549_CV_1_15v_x30_BSE;tif;549_CV_1_15v_x30_BSE.tif;549CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/549_CV_1_15v_x30_BSE.txt;Sara;NKLS;549_CV_1_15v_x30_BSE;txt;549_CV_1_15v_x30_BSE.txt;549CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/549_CV_2_15v_x30_BSE.tif;Sara;NKLS;549_CV_2_15v_x30_BSE;tif;549_CV_2_15v_x30_BSE.tif;549CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/549_CV_2_15v_x30_BSE.txt;Sara;NKLS;549_CV_2_15v_x30_BSE;txt;549_CV_2_15v_x30_BSE.txt;549CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/550_CV_1_15v_x30_BSE.tif;Sara;NKLS;550_CV_1_15v_x30_BSE;tif;550_CV_1_15v_x30_BSE.tif;550CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/550_CV_1_15v_x30_BSE.txt;Sara;NKLS;550_CV_1_15v_x30_BSE;txt;550_CV_1_15v_x30_BSE.txt;550CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/550_CV_2_15v_x30_BSE.tif;Sara;NKLS;550_CV_2_15v_x30_BSE;tif;550_CV_2_15v_x30_BSE.tif;550CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/550_CV_2_15v_x30_BSE.txt;Sara;NKLS;550_CV_2_15v_x30_BSE;txt;550_CV_2_15v_x30_BSE.txt;550CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/551_CC_1_15v_x30_BSE.tif;Sara;NKLS;551_CC_1_15v_x30_BSE;tif;551_CC_1_15v_x30_BSE.tif;551CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/551_CC_1_15v_x30_BSE.txt;Sara;NKLS;551_CC_1_15v_x30_BSE;txt;551_CC_1_15v_x30_BSE.txt;551CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/552_CV_1_15v_x30_BSE.tif;Sara;NKLS;552_CV_1_15v_x30_BSE;tif;552_CV_1_15v_x30_BSE.tif;552CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/552_CV_1_15v_x30_BSE.txt;Sara;NKLS;552_CV_1_15v_x30_BSE;txt;552_CV_1_15v_x30_BSE.txt;552CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/552_CV_2_15v_x30_BSE.tif;Sara;NKLS;552_CV_2_15v_x30_BSE;tif;552_CV_2_15v_x30_BSE.tif;552CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/552_CV_2_15v_x30_BSE.txt;Sara;NKLS;552_CV_2_15v_x30_BSE;txt;552_CV_2_15v_x30_BSE.txt;552CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/553_CV_1_15v_x30_BSE.tif;Sara;NKLS;553_CV_1_15v_x30_BSE;tif;553_CV_1_15v_x30_BSE.tif;553CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/553_CV_1_15v_x30_BSE.txt;Sara;NKLS;553_CV_1_15v_x30_BSE;txt;553_CV_1_15v_x30_BSE.txt;553CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/553_CV_2_15v_x30_BSE.tif;Sara;NKLS;553_CV_2_15v_x30_BSE;tif;553_CV_2_15v_x30_BSE.tif;553CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/553_CV_2_15v_x30_BSE.txt;Sara;NKLS;553_CV_2_15v_x30_BSE;txt;553_CV_2_15v_x30_BSE.txt;553CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/554_CV_1_15v_x30_BSE.tif;Sara;NKLS;554_CV_1_15v_x30_BSE;tif;554_CV_1_15v_x30_BSE.tif;554CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/554_CV_1_15v_x30_BSE.txt;Sara;NKLS;554_CV_1_15v_x30_BSE;txt;554_CV_1_15v_x30_BSE.txt;554CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/554_CV_2_15v_x30_BSE.tif;Sara;NKLS;554_CV_2_15v_x30_BSE;tif;554_CV_2_15v_x30_BSE.tif;554CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/554_CV_2_15v_x30_BSE.txt;Sara;NKLS;554_CV_2_15v_x30_BSE;txt;554_CV_2_15v_x30_BSE.txt;554CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/555_CV_1_15v_x30_BSE.tif;Sara;NKLS;555_CV_1_15v_x30_BSE;tif;555_CV_1_15v_x30_BSE.tif;555CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/555_CV_1_15v_x30_BSE.txt;Sara;NKLS;555_CV_1_15v_x30_BSE;txt;555_CV_1_15v_x30_BSE.txt;555CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/556_CV_1_15v_x30_BSE.tif;Sara;NKLS;556_CV_1_15v_x30_BSE;tif;556_CV_1_15v_x30_BSE.tif;556CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/556_CV_1_15v_x30_BSE.txt;Sara;NKLS;556_CV_1_15v_x30_BSE;txt;556_CV_1_15v_x30_BSE.txt;556CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/556_CV_2_15v_x30_BSE.tif;Sara;NKLS;556_CV_2_15v_x30_BSE;tif;556_CV_2_15v_x30_BSE.tif;556CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/556_CV_2_15v_x30_BSE.txt;Sara;NKLS;556_CV_2_15v_x30_BSE;txt;556_CV_2_15v_x30_BSE.txt;556CV;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/557_CC_1_15v_x30_BSE.tif;Sara;NKLS;557_CC_1_15v_x30_BSE;tif;557_CC_1_15v_x30_BSE.tif;557CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/557_CC_1_15v_x30_BSE.txt;Sara;NKLS;557_CC_1_15v_x30_BSE;txt;557_CC_1_15v_x30_BSE.txt;557CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/557_CC_2_15v_x30_BSE.tif;Sara;NKLS;557_CC_2_15v_x30_BSE;tif;557_CC_2_15v_x30_BSE.tif;557CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/557_CC_2_15v_x30_BSE.txt;Sara;NKLS;557_CC_2_15v_x30_BSE;txt;557_CC_2_15v_x30_BSE.txt;557CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/558_CC_1_15v_x30_BSE.tif;Sara;NKLS;558_CC_1_15v_x30_BSE;tif;558_CC_1_15v_x30_BSE.tif;558CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/558_CC_1_15v_x30_BSE.txt;Sara;NKLS;558_CC_1_15v_x30_BSE;txt;558_CC_1_15v_x30_BSE.txt;558CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/558_CC_2_15v_x30_BSE.tif;Sara;NKLS;558_CC_2_15v_x30_BSE;tif;558_CC_2_15v_x30_BSE.tif;558CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/558_CC_2_15v_x30_BSE.txt;Sara;NKLS;558_CC_2_15v_x30_BSE;txt;558_CC_2_15v_x30_BSE.txt;558CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/559_CC_1_15v_x30_BSE.tif;Sara;NKLS;559_CC_1_15v_x30_BSE;tif;559_CC_1_15v_x30_BSE.tif;559CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/559_CC_1_15v_x30_BSE.txt;Sara;NKLS;559_CC_1_15v_x30_BSE;txt;559_CC_1_15v_x30_BSE.txt;559CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/559_CC_2_15v_x30_BSE.tif;Sara;NKLS;559_CC_2_15v_x30_BSE;tif;559_CC_2_15v_x30_BSE.tif;559CC;NKLS
/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Sara/NKLS/559_CC_2_15v_x30_BSE.txt;Sara;NKLS;559_CC_2_15v_x30_BSE;txt;559_CC_2_15v_x30_BSE.txt;559CC;NKLS
