folder;subfolder;sub.subfolder;image;ext;fileName;specimenNR
Sara2;NKLS;NONE;563_CV_1_15v_x30_BSE;txt;563_CV_1_15v_x30_BSE.txt;563CV
Sara2;NKLS;NONE;564_CV_1_15v_x30_BSE;tif;564_CV_1_15v_x30_BSE.tif;564CV
Sara2;NKLS;NONE;564_CV_1_15v_x30_BSE;txt;564_CV_1_15v_x30_BSE.txt;564CV
Sara2;NKLS;NONE;564_CV_2_15v_x30_BSE;tif;564_CV_2_15v_x30_BSE.tif;564CV
Sara2;NKLS;NONE;564_CV_2_15v_x30_BSE;txt;564_CV_2_15v_x30_BSE.txt;564CV
Sara2;NKLS;NONE;565_CV_1_15v_x30_BSE;tif;565_CV_1_15v_x30_BSE.tif;565CV
Sara2;NKLS;NONE;565_CV_1_15v_x30_BSE;txt;565_CV_1_15v_x30_BSE.txt;565CV
Sara2;NKLS;NONE;565_CV_2_15v_x30_BSE;tif;565_CV_2_15v_x30_BSE.tif;565CV
Sara2;NKLS;NONE;565_CV_2_15v_x30_BSE;txt;565_CV_2_15v_x30_BSE.txt;565CV
Sara2;NKLS;NONE;566_CC_1_15v_x30_BSE;tif;566_CC_1_15v_x30_BSE.tif;566CC
Sara2;NKLS;NONE;566_CC_1_15v_x30_BSE;txt;566_CC_1_15v_x30_BSE.txt;566CC
Sara2;NKLS;NONE;566_CC_2_15v_x30_BSE;tif;566_CC_2_15v_x30_BSE.tif;566CC
Sara2;NKLS;NONE;566_CC_2_15v_x30_BSE;txt;566_CC_2_15v_x30_BSE.txt;566CC
Sara2;NKLS;NONE;566_CC_3_15v_x30_BSE;tif;566_CC_3_15v_x30_BSE.tif;566CC
Sara2;NKLS;NONE;566_CC_3_15v_x30_BSE;txt;566_CC_3_15v_x30_BSE.txt;566CC
Sara2;NKLS;NONE;567_CV_1_15v_x30_BSE;tif;567_CV_1_15v_x30_BSE.tif;567CV
Sara2;NKLS;NONE;567_CV_1_15v_x30_BSE;txt;567_CV_1_15v_x30_BSE.txt;567CV
Sara2;NKLS;NONE;568_CV_1_15v_x30_BSE;tif;568_CV_1_15v_x30_BSE.tif;568CV
Sara2;NKLS;NONE;568_CV_1_15v_x30_BSE;txt;568_CV_1_15v_x30_BSE.txt;568CV
Sara2;NKLS;NONE;568_CV_2_15v_x30_BSE;tif;568_CV_2_15v_x30_BSE.tif;568CV
Sara2;NKLS;NONE;568_CV_2_15v_x30_BSE;txt;568_CV_2_15v_x30_BSE.txt;568CV
Sara2;NKLS;NONE;569_CC_1_15v_x30_BSE;tif;569_CC_1_15v_x30_BSE.tif;569CC
Sara2;NKLS;NONE;569_CC_1_15v_x30_BSE;txt;569_CC_1_15v_x30_BSE.txt;569CC
Sara2;NKLS;NONE;569_CC_2_15v_x30_BSE;tif;569_CC_2_15v_x30_BSE.tif;569CC
Sara2;NKLS;NONE;569_CC_2_15v_x30_BSE;txt;569_CC_2_15v_x30_BSE.txt;569CC
Sara2;NKLS;NONE;570_CC_1_15v_x30_BSE;tif;570_CC_1_15v_x30_BSE.tif;570CC
Sara2;NKLS;NONE;570_CC_1_15v_x30_BSE;txt;570_CC_1_15v_x30_BSE.txt;570CC
Sara2;NKLS;NONE;571_CV_1_15v_x30_BSE;tif;571_CV_1_15v_x30_BSE.tif;571CV
Sara2;NKLS;NONE;571_CV_1_15v_x30_BSE;txt;571_CV_1_15v_x30_BSE.txt;571CV
Sara2;NKLS;NONE;571_CV_2_15v_x30_BSE;tif;571_CV_2_15v_x30_BSE.tif;571CV
Sara2;NKLS;NONE;571_CV_2_15v_x30_BSE;txt;571_CV_2_15v_x30_BSE.txt;571CV
Sara2;NKLS;NONE;572_CC_1_15v_x30_BSE;tif;572_CC_1_15v_x30_BSE.tif;572CC
Sara2;NKLS;NONE;572_CC_1_15v_x30_BSE;txt;572_CC_1_15v_x30_BSE.txt;572CC
Sara2;NKLS;NONE;573_CC_1_15v_x30_BSE;tif;573_CC_1_15v_x30_BSE.tif;573CC
Sara2;NKLS;NONE;573_CC_1_15v_x30_BSE;txt;573_CC_1_15v_x30_BSE.txt;573CC
Sara2;NKLS;NONE;574_CC_1_15v_x30;tif;574_CC_1_15v_x30.tif;574CC
Sara2;NKLS;NONE;574_CC_1_15v_x30;txt;574_CC_1_15v_x30.txt;574CC
Sara2;NKLS;NONE;574_CV_1_15v_x30;tif;574_CV_1_15v_x30.tif;574CV
Sara2;NKLS;NONE;574_CV_1_15v_x30;txt;574_CV_1_15v_x30.txt;574CV
Sara2;NKLS;NONE;575_CV_1_15v_x30;tif;575_CV_1_15v_x30.tif;575CV
Sara2;NKLS;NONE;575_CV_1_15v_x30;txt;575_CV_1_15v_x30.txt;575CV
Sara2;NKLS;NONE;575_CV_2_15v_x30;tif;575_CV_2_15v_x30.tif;575CV
Sara2;NKLS;NONE;575_CV_2_15v_x30;txt;575_CV_2_15v_x30.txt;575CV
Sara2;NKLS;NONE;576_CC_1_15v_x30;tif;576_CC_1_15v_x30.tif;576CC
Sara2;NKLS;NONE;576_CC_1_15v_x30;txt;576_CC_1_15v_x30.txt;576CC
Sara2;NKLS;NONE;576_CC_2_15v_x30;tif;576_CC_2_15v_x30.tif;576CC
Sara2;NKLS;NONE;576_CC_2_15v_x30;txt;576_CC_2_15v_x30.txt;576CC
Sara2;NKLS;NONE;577_CC_1_15v_x30;tif;577_CC_1_15v_x30.tif;577CC
Sara2;NKLS;NONE;577_CC_1_15v_x30;txt;577_CC_1_15v_x30.txt;577CC
Sara2;NKLS;NONE;577_CC_2_15v_x30;tif;577_CC_2_15v_x30.tif;577CC
Sara2;NKLS;NONE;577_CC_2_15v_x30;txt;577_CC_2_15v_x30.txt;577CC
Sara2;NKLS;NONE;577_CV_1_15v_x30;tif;577_CV_1_15v_x30.tif;577CV
Sara2;NKLS;NONE;577_CV_1_15v_x30;txt;577_CV_1_15v_x30.txt;577CV
Sara2;NKLS;NONE;577_CV_2_15v_x30;tif;577_CV_2_15v_x30.tif;577CV
Sara2;NKLS;NONE;577_CV_2_15v_x30;txt;577_CV_2_15v_x30.txt;577CV
Sara2;NKLS;NONE;578_CC_1_15v_x30;tif;578_CC_1_15v_x30.tif;578CC
Sara2;NKLS;NONE;578_CC_1_15v_x30;txt;578_CC_1_15v_x30.txt;578CC
Sara2;NKLS;NONE;578_CC_2_15v_x30;tif;578_CC_2_15v_x30.tif;578CC
Sara2;NKLS;NONE;578_CC_2_15v_x30;txt;578_CC_2_15v_x30.txt;578CC
Sara2;SHCSBSB;NONE;701i_CV_1_15V_x30_BSE;tif;701i_CV_1_15V_x30_BSE.tif;701iCV
Sara2;SHCSBSB;NONE;701i_CV_1_15V_x30_BSE;txt;701i_CV_1_15V_x30_BSE.txt;701iCV
Sara2;SHCSBSB;NONE;701i_CV_2_15V_x30_BSE;tif;701i_CV_2_15V_x30_BSE.tif;701iCV
Sara2;SHCSBSB;NONE;701i_CV_2_15V_x30_BSE;txt;701i_CV_2_15V_x30_BSE.txt;701iCV
Sara2;SHCSBSB;NONE;702i_CV_1_15V_x30_BSE;tif;702i_CV_1_15V_x30_BSE.tif;702iCV
Sara2;SHCSBSB;NONE;702i_CV_1_15V_x30_BSE;txt;702i_CV_1_15V_x30_BSE.txt;702iCV
Sara2;SHCSBSB;NONE;702i_CV_2_15V_x30_BSE;tif;702i_CV_2_15V_x30_BSE.tif;702iCV
Sara2;SHCSBSB;NONE;702i_CV_2_15V_x30_BSE;txt;702i_CV_2_15V_x30_BSE.txt;702iCV
Sara2;SHCSBSB;NONE;703i_CV_1_15V_x30_BSE;tif;703i_CV_1_15V_x30_BSE.tif;703iCV
Sara2;SHCSBSB;NONE;703i_CV_1_15V_x30_BSE;txt;703i_CV_1_15V_x30_BSE.txt;703iCV
Sara2;SHCSBSB;NONE;703i_CV_2_15V_x30_BSE;tif;703i_CV_2_15V_x30_BSE.tif;703iCV
Sara2;SHCSBSB;NONE;703i_CV_2_15V_x30_BSE;txt;703i_CV_2_15V_x30_BSE.txt;703iCV
Sara2;SHCSBSB;NONE;704i_CC_1_15V_x30_BSE;tif;704i_CC_1_15V_x30_BSE.tif;704iCC
Sara2;SHCSBSB;NONE;704i_CC_1_15V_x30_BSE;txt;704i_CC_1_15V_x30_BSE.txt;704iCC
Sara2;SHCSBSB;NONE;705i_CC_1_15V_x30_BSE;tif;705i_CC_1_15V_x30_BSE.tif;705iCC
Sara2;SHCSBSB;NONE;705i_CC_1_15V_x30_BSE;txt;705i_CC_1_15V_x30_BSE.txt;705iCC
Sara2;SHCSBSB;NONE;705i_CC_2_15V_x30_BSE;tif;705i_CC_2_15V_x30_BSE.tif;705iCC
Sara2;SHCSBSB;NONE;705i_CC_2_15V_x30_BSE;txt;705i_CC_2_15V_x30_BSE.txt;705iCC
Sara2;SHCSBSB;NONE;706i_CV_1_15V_x30_BSE;tif;706i_CV_1_15V_x30_BSE.tif;706iCV
Sara2;SHCSBSB;NONE;706i_CV_1_15V_x30_BSE;txt;706i_CV_1_15V_x30_BSE.txt;706iCV
Sara2;SHCSBSB;NONE;706i_CV_2_15V_x30_BSE;tif;706i_CV_2_15V_x30_BSE.tif;706iCV
Sara2;SHCSBSB;NONE;706i_CV_2_15V_x30_BSE;txt;706i_CV_2_15V_x30_BSE.txt;706iCV
Sara2;SHCSBSB;NONE;706i_CV_3_15V_x30_BSE;tif;706i_CV_3_15V_x30_BSE.tif;706iCV
Sara2;SHCSBSB;NONE;706i_CV_3_15V_x30_BSE;txt;706i_CV_3_15V_x30_BSE.txt;706iCV
Sara2;SHCSBSB;NONE;707i_CC_1_15V_x30_BSE;tif;707i_CC_1_15V_x30_BSE.tif;707iCC
Sara2;SHCSBSB;NONE;707i_CC_1_15V_x30_BSE;txt;707i_CC_1_15V_x30_BSE.txt;707iCC
Sara2;SHCSBSB;NONE;708i_CC_1_15V_x30_BSE;tif;708i_CC_1_15V_x30_BSE.tif;708iCC
Sara2;SHCSBSB;NONE;708i_CC_1_15V_x30_BSE;txt;708i_CC_1_15V_x30_BSE.txt;708iCC
Sara2;SHCSBSB;NONE;708i_CV_1_15V_x30_BSE;tif;708i_CV_1_15V_x30_BSE.tif;708iCV
Sara2;SHCSBSB;NONE;708i_CV_1_15V_x30_BSE;txt;708i_CV_1_15V_x30_BSE.txt;708iCV
Sara2;SHCSBSB;NONE;708i_CV_2_15V_x30_BSE;tif;708i_CV_2_15V_x30_BSE.tif;708iCV
Sara2;SHCSBSB;NONE;708i_CV_2_15V_x30_BSE;txt;708i_CV_2_15V_x30_BSE.txt;708iCV
Sara2;SHCSBSB;NONE;708i_CV_3_15V_x30_BSE;tif;708i_CV_3_15V_x30_BSE.tif;708iCV
Sara2;SHCSBSB;NONE;708i_CV_3_15V_x30_BSE;txt;708i_CV_3_15V_x30_BSE.txt;708iCV
Sara2;SHCSBSB;NONE;709i_CC_1_15V_x30_BSE;tif;709i_CC_1_15V_x30_BSE.tif;709iCC
Sara2;SHCSBSB;NONE;709i_CC_1_15V_x30_BSE;txt;709i_CC_1_15V_x30_BSE.txt;709iCC
Sara2;SHCSBSB;NONE;709i_CC_2_15V_x30_BSE;tif;709i_CC_2_15V_x30_BSE.tif;709iCC
Sara2;SHCSBSB;NONE;709i_CC_2_15V_x30_BSE;txt;709i_CC_2_15V_x30_BSE.txt;709iCC
Sara2;SHCSBSB;NONE;710i_CV_1_15V_x30_BSE;tif;710i_CV_1_15V_x30_BSE.tif;710iCV
Sara2;SHCSBSB;NONE;710i_CV_1_15V_x30_BSE;txt;710i_CV_1_15V_x30_BSE.txt;710iCV
Sara2;SHCSBSB;NONE;710i_CV_2_15V_x30_BSE;tif;710i_CV_2_15V_x30_BSE.tif;710iCV
Sara2;SHCSBSB;NONE;710i_CV_2_15V_x30_BSE;txt;710i_CV_2_15V_x30_BSE.txt;710iCV
Sara2;SHCSBSB;NONE;710i_CV_3_15V_x30_BSE;tif;710i_CV_3_15V_x30_BSE.tif;710iCV
Sara2;SHCSBSB;NONE;710i_CV_3_15V_x30_BSE;txt;710i_CV_3_15V_x30_BSE.txt;710iCV
Sara2;SHCSBSB;NONE;711i_CV_1_15V_x30_BSE;tif;711i_CV_1_15V_x30_BSE.tif;711iCV
Sara2;SHCSBSB;NONE;711i_CV_1_15V_x30_BSE;txt;711i_CV_1_15V_x30_BSE.txt;711iCV
Sara2;SHCSBSB;NONE;711i_CV_2_15V_x30_BSE;tif;711i_CV_2_15V_x30_BSE.tif;711iCV
Sara2;SHCSBSB;NONE;711i_CV_2_15V_x30_BSE;txt;711i_CV_2_15V_x30_BSE.txt;711iCV
Sara2;SHCSBSB;NONE;712i_CC_1_15V_x30_BSE;tif;712i_CC_1_15V_x30_BSE.tif;712iCC
Sara2;SHCSBSB;NONE;712i_CC_1_15V_x30_BSE;txt;712i_CC_1_15V_x30_BSE.txt;712iCC
Sara2;SHCSBSB;NONE;713i_CV_1_15V_x30_BSE;tif;713i_CV_1_15V_x30_BSE.tif;713iCV
Sara2;SHCSBSB;NONE;713i_CV_1_15V_x30_BSE;txt;713i_CV_1_15V_x30_BSE.txt;713iCV
Sara2;SHCSBSB;NONE;713i_CV_2_15V_x30_BSE;tif;713i_CV_2_15V_x30_BSE.tif;713iCV
Sara2;SHCSBSB;NONE;713i_CV_2_15V_x30_BSE;txt;713i_CV_2_15V_x30_BSE.txt;713iCV
Sara2;SHCSBSB;NONE;713i_CV_3_15V_x30_BSE;tif;713i_CV_3_15V_x30_BSE.tif;713iCV
Sara2;SHCSBSB;NONE;713i_CV_3_15V_x30_BSE;txt;713i_CV_3_15V_x30_BSE.txt;713iCV
Sara2;SHCSBSB;NONE;714i_CC_1_15V_x30_BSE;tif;714i_CC_1_15V_x30_BSE.tif;714iCC
Sara2;SHCSBSB;NONE;714i_CC_1_15V_x30_BSE;txt;714i_CC_1_15V_x30_BSE.txt;714iCC
Sara2;SHCSBSB;NONE;715i_CV_1_15V_x30_BSE;tif;715i_CV_1_15V_x30_BSE.tif;715iCV
Sara2;SHCSBSB;NONE;715i_CV_1_15V_x30_BSE;txt;715i_CV_1_15V_x30_BSE.txt;715iCV
Sara2;SHCSBSB;NONE;715i_CV_2_15V_x30_BSE;tif;715i_CV_2_15V_x30_BSE.tif;715iCV
Sara2;SHCSBSB;NONE;715i_CV_2_15V_x30_BSE;txt;715i_CV_2_15V_x30_BSE.txt;715iCV
Sara2;SHCSBSB;NONE;716i_CV_1_15V_x30_BSE;tif;716i_CV_1_15V_x30_BSE.tif;716iCV
Sara2;SHCSBSB;NONE;716i_CV_1_15V_x30_BSE;txt;716i_CV_1_15V_x30_BSE.txt;716iCV
Sara2;TAINUI SB;NONE;837_CV_1_15V_x30_BSE;tif;837_CV_1_15V_x30_BSE.tif;837CV
Sara2;TAINUI SB;NONE;837_CV_1_15V_x30_BSE;txt;837_CV_1_15V_x30_BSE.txt;837CV
Sara2;TAINUI SB;NONE;837_CV_2_15V_x30_BSE;tif;837_CV_2_15V_x30_BSE.tif;837CV
Sara2;TAINUI SB;NONE;837_CV_2_15V_x30_BSE;txt;837_CV_2_15V_x30_BSE.txt;837CV
Sara2;TAINUI SB;NONE;838_CV_1_15V_x30_BSE;tif;838_CV_1_15V_x30_BSE.tif;838CV
Sara2;TAINUI SB;NONE;838_CV_1_15V_x30_BSE;txt;838_CV_1_15V_x30_BSE.txt;838CV
Sara2;TAINUI SB;NONE;838_CV_2_15V_x30_BSE;tif;838_CV_2_15V_x30_BSE.tif;838CV
Sara2;TAINUI SB;NONE;838_CV_2_15V_x30_BSE;txt;838_CV_2_15V_x30_BSE.txt;838CV
Sara2;TAINUI SB;NONE;839_CV_1_15V_x30_BSE;tif;839_CV_1_15V_x30_BSE.tif;839CV
Sara2;TAINUI SB;NONE;839_CV_1_15V_x30_BSE;txt;839_CV_1_15V_x30_BSE.txt;839CV
Sara2;TAINUI SB;NONE;840_CV_1_15V_x30_BSE;tif;840_CV_1_15V_x30_BSE.tif;840CV
Sara2;TAINUI SB;NONE;840_CV_1_15V_x30_BSE;txt;840_CV_1_15V_x30_BSE.txt;840CV
Sara2;TAINUI SB;NONE;840_CV_2_15V_x30_BSE;tif;840_CV_2_15V_x30_BSE.tif;840CV
Sara2;TAINUI SB;NONE;840_CV_2_15V_x30_BSE;txt;840_CV_2_15V_x30_BSE.txt;840CV
Sara2;TAINUI SB;NONE;840_CV_3_15V_x30_BSE;tif;840_CV_3_15V_x30_BSE.tif;840CV
Sara2;TAINUI SB;NONE;840_CV_3_15V_x30_BSE;txt;840_CV_3_15V_x30_BSE.txt;840CV
Sara2;TAINUI SB;NONE;841_CV_1_15V_x30_BSE;tif;841_CV_1_15V_x30_BSE.tif;841CV
Sara2;TAINUI SB;NONE;841_CV_1_15V_x30_BSE;txt;841_CV_1_15V_x30_BSE.txt;841CV
Sara2;TAINUI SB;NONE;841_CV_2_15V_x30_BSE;tif;841_CV_2_15V_x30_BSE.tif;841CV
Sara2;TAINUI SB;NONE;841_CV_2_15V_x30_BSE;txt;841_CV_2_15V_x30_BSE.txt;841CV
Sara2;TAINUI SB;NONE;841_CV_3_15V_x30_BSE;tif;841_CV_3_15V_x30_BSE.tif;841CV
Sara2;TAINUI SB;NONE;841_CV_3_15V_x30_BSE;txt;841_CV_3_15V_x30_BSE.txt;841CV
Sara2;TAINUI SB;NONE;842_CV_1_15V_x30_BSE;tif;842_CV_1_15V_x30_BSE.tif;842CV
Sara2;TAINUI SB;NONE;842_CV_1_15V_x30_BSE;txt;842_CV_1_15V_x30_BSE.txt;842CV
Sara2;TEWKESBURY;NONE;656i_CV_1_15v_x30;tif;656i_CV_1_15v_x30.tif;656iCV
Sara2;TEWKESBURY;NONE;656i_CV_1_15v_x30;txt;656i_CV_1_15v_x30.txt;656iCV
Sara2;TEWKESBURY;NONE;656i_CV_2_15v_x30;tif;656i_CV_2_15v_x30.tif;656iCV
Sara2;TEWKESBURY;NONE;656i_CV_2_15v_x30;txt;656i_CV_2_15v_x30.txt;656iCV
Sara2;TEWKESBURY;NONE;657i_CC_1_15v_x30;tif;657i_CC_1_15v_x30.tif;657iCC
Sara2;TEWKESBURY;NONE;657i_CC_1_15v_x30;txt;657i_CC_1_15v_x30.txt;657iCC
Sara2;TEWKESBURY;NONE;657i_CV_1_15v_x30;tif;657i_CV_1_15v_x30.tif;657iCV
Sara2;TEWKESBURY;NONE;657i_CV_1_15v_x30;txt;657i_CV_1_15v_x30.txt;657iCV
Sara2;TEWKESBURY;NONE;658i_CV_1_15v_x30;tif;658i_CV_1_15v_x30.tif;658iCV
Sara2;TEWKESBURY;NONE;658i_CV_1_15v_x30;txt;658i_CV_1_15v_x30.txt;658iCV
Sara2;TEWKESBURY;NONE;658i_CV_2_15v_x30;tif;658i_CV_2_15v_x30.tif;658iCV
Sara2;TEWKESBURY;NONE;658i_CV_2_15v_x30;txt;658i_CV_2_15v_x30.txt;658iCV
Sara2;TEWKESBURY;NONE;659i_CV_1_15v_x30;tif;659i_CV_1_15v_x30.tif;659iCV
Sara2;TEWKESBURY;NONE;659i_CV_1_15v_x30;txt;659i_CV_1_15v_x30.txt;659iCV
Sara2;TEWKESBURY;NONE;659i_CV_2_15v_x30;tif;659i_CV_2_15v_x30.tif;659iCV
Sara2;TEWKESBURY;NONE;659i_CV_2_15v_x30;txt;659i_CV_2_15v_x30.txt;659iCV
Sara2;TEWKESBURY;NONE;660i_CV_1_15v_x30;tif;660i_CV_1_15v_x30.tif;660iCV
Sara2;TEWKESBURY;NONE;660i_CV_1_15v_x30;txt;660i_CV_1_15v_x30.txt;660iCV
Sara2;TEWKESBURY;NONE;661i_CV_1_15v_x30;tif;661i_CV_1_15v_x30.tif;661iCV
Sara2;TEWKESBURY;NONE;661i_CV_1_15v_x30;txt;661i_CV_1_15v_x30.txt;661iCV
Sara2;TEWKESBURY;NONE;661i_CV_2_15v_x30;tif;661i_CV_2_15v_x30.tif;661iCV
Sara2;TEWKESBURY;NONE;661i_CV_2_15v_x30;txt;661i_CV_2_15v_x30.txt;661iCV
Sara2;TEWKESBURY;NONE;662i_CC_1_15v_x30;tif;662i_CC_1_15v_x30.tif;662iCC
Sara2;TEWKESBURY;NONE;662i_CC_1_15v_x30;txt;662i_CC_1_15v_x30.txt;662iCC
Sara2;TEWKESBURY;NONE;662i_CC_2_15v_x30;tif;662i_CC_2_15v_x30.tif;662iCC
Sara2;TEWKESBURY;NONE;662i_CC_2_15v_x30;txt;662i_CC_2_15v_x30.txt;662iCC
Sara2;TEWKESBURY;NONE;662i_CV_1_15v_x30;tif;662i_CV_1_15v_x30.tif;662iCV
Sara2;TEWKESBURY;NONE;662i_CV_1_15v_x30;txt;662i_CV_1_15v_x30.txt;662iCV
Sara2;TEWKESBURY;NONE;662i_CV_2_15v_x30;tif;662i_CV_2_15v_x30.tif;662iCV
Sara2;TEWKESBURY;NONE;662i_CV_2_15v_x30;txt;662i_CV_2_15v_x30.txt;662iCV
Sara2;TEWKESBURY;NONE;663i_CV_1_15v_x30;tif;663i_CV_1_15v_x30.tif;663iCV
Sara2;TEWKESBURY;NONE;663i_CV_1_15v_x30;txt;663i_CV_1_15v_x30.txt;663iCV
Sara2;TEWKESBURY;NONE;663i_CV_2_15v_x30;tif;663i_CV_2_15v_x30.tif;663iCV
Sara2;TEWKESBURY;NONE;663i_CV_2_15v_x30;txt;663i_CV_2_15v_x30.txt;663iCV
Sara2;TEWKESBURY;NONE;663i_CV_3_15v_x30;tif;663i_CV_3_15v_x30.tif;663iCV
Sara2;TEWKESBURY;NONE;663i_CV_3_15v_x30;txt;663i_CV_3_15v_x30.txt;663iCV
Sara2;TEWKESBURY;NONE;664i_CC_1_15v_x30;tif;664i_CC_1_15v_x30.tif;664iCC
Sara2;TEWKESBURY;NONE;664i_CC_1_15v_x30;txt;664i_CC_1_15v_x30.txt;664iCC
Sara2;TEWKESBURY;NONE;664i_CC_2_15v_x30;tif;664i_CC_2_15v_x30.tif;664iCC
Sara2;TEWKESBURY;NONE;664i_CC_2_15v_x30;txt;664i_CC_2_15v_x30.txt;664iCC
Sara2;TEWKESBURY;NONE;665i_CC_1_15v_x30;tif;665i_CC_1_15v_x30.tif;665iCC
Sara2;TEWKESBURY;NONE;665i_CC_1_15v_x30;txt;665i_CC_1_15v_x30.txt;665iCC
Sara2;TEWKESBURY;NONE;665i_CC_2_15v_x30;tif;665i_CC_2_15v_x30.tif;665iCC
Sara2;TEWKESBURY;NONE;665i_CC_2_15v_x30;txt;665i_CC_2_15v_x30.txt;665iCC
Sara2;TEWKESBURY;NONE;665i_CC_3_15v_x30;tif;665i_CC_3_15v_x30.tif;665iCC
Sara2;TEWKESBURY;NONE;665i_CC_3_15v_x30;txt;665i_CC_3_15v_x30.txt;665iCC
Sara2;TEWKESBURY;NONE;666i_CC_1_15v_x30;tif;666i_CC_1_15v_x30.tif;666iCC
Sara2;TEWKESBURY;NONE;666i_CC_1_15v_x30;txt;666i_CC_1_15v_x30.txt;666iCC
Sara2;TEWKESBURY;NONE;666i_CV_1_15v_x30;tif;666i_CV_1_15v_x30.tif;666iCV
Sara2;TEWKESBURY;NONE;666i_CV_1_15v_x30;txt;666i_CV_1_15v_x30.txt;666iCV
Sara2;TEWKESBURY;NONE;666i_CV_2_15v_x30;tif;666i_CV_2_15v_x30.tif;666iCV
Sara2;TEWKESBURY;NONE;666i_CV_2_15v_x30;txt;666i_CV_2_15v_x30.txt;666iCV
Sara2;UPPER KAI-IWI SB;NONE;1020_CC_1_15V_x30_BSE;tif;1020_CC_1_15V_x30_BSE.tif;1020CC
Sara2;UPPER KAI-IWI SB;NONE;1020_CC_1_15V_x30_BSE;txt;1020_CC_1_15V_x30_BSE.txt;1020CC
Sara2;UPPER KAI-IWI SB;NONE;1020_CC_2_15V_x30_BSE;tif;1020_CC_2_15V_x30_BSE.tif;1020CC
Sara2;UPPER KAI-IWI SB;NONE;1020_CC_2_15V_x30_BSE;txt;1020_CC_2_15V_x30_BSE.txt;1020CC
Sara2;UPPER KAI-IWI SB;NONE;1020_CV_1_15V_x30_BSE;tif;1020_CV_1_15V_x30_BSE.tif;1020CV
Sara2;UPPER KAI-IWI SB;NONE;1020_CV_1_15V_x30_BSE;txt;1020_CV_1_15V_x30_BSE.txt;1020CV
Sara2;UPPER KAI-IWI SB;NONE;1020_CV_2_15V_x30_BSE;tif;1020_CV_2_15V_x30_BSE.tif;1020CV
Sara2;UPPER KAI-IWI SB;NONE;1020_CV_2_15V_x30_BSE;txt;1020_CV_2_15V_x30_BSE.txt;1020CV
Sara2;UPPER KAI-IWI SB;NONE;1021_CV_1_15V_x30_BSE;tif;1021_CV_1_15V_x30_BSE.tif;1021CV
Sara2;UPPER KAI-IWI SB;NONE;1021_CV_1_15V_x30_BSE;txt;1021_CV_1_15V_x30_BSE.txt;1021CV
Sara2;UPPER KAI-IWI SB;NONE;1022_CV_1_15V_x30_BSE;tif;1022_CV_1_15V_x30_BSE.tif;1022CV
Sara2;UPPER KAI-IWI SB;NONE;1022_CV_1_15V_x30_BSE;txt;1022_CV_1_15V_x30_BSE.txt;1022CV
Sara2;UPPER KAI-IWI SB;NONE;1022_CV_2_15V_x30_BSE;tif;1022_CV_2_15V_x30_BSE.tif;1022CV
Sara2;UPPER KAI-IWI SB;NONE;1022_CV_2_15V_x30_BSE;txt;1022_CV_2_15V_x30_BSE.txt;1022CV
Sara2;UPPER KAI-IWI SB;NONE;1023_CV_1_15V_x30_BSE;tif;1023_CV_1_15V_x30_BSE.tif;1023CV
Sara2;UPPER KAI-IWI SB;NONE;1023_CV_1_15V_x30_BSE;txt;1023_CV_1_15V_x30_BSE.txt;1023CV
Sara2;UPPER KAI-IWI SB;NONE;1023_CV_2_15V_x30_BSE;tif;1023_CV_2_15V_x30_BSE.tif;1023CV
Sara2;UPPER KAI-IWI SB;NONE;1023_CV_2_15V_x30_BSE;txt;1023_CV_2_15V_x30_BSE.txt;1023CV
Sara2;UPPER KAI-IWI SB;NONE;1023_CV_3_15V_x30_BSE;tif;1023_CV_3_15V_x30_BSE.tif;1023CV
Sara2;UPPER KAI-IWI SB;NONE;1023_CV_3_15V_x30_BSE;txt;1023_CV_3_15V_x30_BSE.txt;1023CV
Sara2;UPPER KAI-IWI SB;NONE;1024_CC_1_15V_x30_BSE;tif;1024_CC_1_15V_x30_BSE.tif;1024CC
Sara2;UPPER KAI-IWI SB;NONE;1024_CC_1_15V_x30_BSE;txt;1024_CC_1_15V_x30_BSE.txt;1024CC
Sara2;UPPER KAI-IWI SB;NONE;1024_CC_2_15V_x30_BSE;tif;1024_CC_2_15V_x30_BSE.tif;1024CC
Sara2;UPPER KAI-IWI SB;NONE;1024_CC_2_15V_x30_BSE;txt;1024_CC_2_15V_x30_BSE.txt;1024CC
Sara2;UPPER KAI-IWI SB;NONE;1024_CV_1_15V_x30_BSE;tif;1024_CV_1_15V_x30_BSE.tif;1024CV
Sara2;UPPER KAI-IWI SB;NONE;1024_CV_1_15V_x30_BSE;txt;1024_CV_1_15V_x30_BSE.txt;1024CV
Sara2;UPPER KAI-IWI SB;NONE;1025_CV_1_15V_x30_BSE;tif;1025_CV_1_15V_x30_BSE.tif;1025CV
Sara2;UPPER KAI-IWI SB;NONE;1025_CV_1_15V_x30_BSE;txt;1025_CV_1_15V_x30_BSE.txt;1025CV
Sara2;UPPER KAI-IWI SB;NONE;1025_CV_2_15V_x30_BSE;tif;1025_CV_2_15V_x30_BSE.tif;1025CV
Sara2;UPPER KAI-IWI SB;NONE;1025_CV_2_15V_x30_BSE;txt;1025_CV_2_15V_x30_BSE.txt;1025CV
Sara2;UPPER KAI-IWI SB;NONE;1026_CV_1_15V_x30_BSE;tif;1026_CV_1_15V_x30_BSE.tif;1026CV
