"folder","formation","image","ext","imageName","specimenNR","number","colonyCurve","pictureNumber","AV","magnification","backscatter"
"Sara","NKLS","550_CV_1_15v_x30_BSE.txt","txt","550_CV_1_15v_x30_BSE_NKLS","550CV","550","CV","1","15v","x30","BSE"
"Sara","NKLS","550_CV_2_15v_x30_BSE.tif","tif","550_CV_2_15v_x30_BSE_NKLS","550CV","550","CV","2","15v","x30","BSE"
"Sara","NKLS","550_CV_2_15v_x30_BSE.txt","txt","550_CV_2_15v_x30_BSE_NKLS","550CV","550","CV","2","15v","x30","BSE"
"Sara","NKLS","551_CC_1_15v_x30_BSE.tif","tif","551_CC_1_15v_x30_BSE_NKLS","551CC","551","CC","1","15v","x30","BSE"
"Sara","NKLS","551_CC_1_15v_x30_BSE.txt","txt","551_CC_1_15v_x30_BSE_NKLS","551CC","551","CC","1","15v","x30","BSE"
"Sara","NKLS","552_CV_1_15v_x30_BSE.tif","tif","552_CV_1_15v_x30_BSE_NKLS","552CV","552","CV","1","15v","x30","BSE"
"Sara","NKLS","552_CV_1_15v_x30_BSE.txt","txt","552_CV_1_15v_x30_BSE_NKLS","552CV","552","CV","1","15v","x30","BSE"
"Sara","NKLS","552_CV_2_15v_x30_BSE.tif","tif","552_CV_2_15v_x30_BSE_NKLS","552CV","552","CV","2","15v","x30","BSE"
"Sara","NKLS","552_CV_2_15v_x30_BSE.txt","txt","552_CV_2_15v_x30_BSE_NKLS","552CV","552","CV","2","15v","x30","BSE"
"Sara","NKLS","553_CV_1_15v_x30_BSE.tif","tif","553_CV_1_15v_x30_BSE_NKLS","553CV","553","CV","1","15v","x30","BSE"
"Sara","NKLS","553_CV_1_15v_x30_BSE.txt","txt","553_CV_1_15v_x30_BSE_NKLS","553CV","553","CV","1","15v","x30","BSE"
"Sara","NKLS","553_CV_2_15v_x30_BSE.tif","tif","553_CV_2_15v_x30_BSE_NKLS","553CV","553","CV","2","15v","x30","BSE"
"Sara","NKLS","553_CV_2_15v_x30_BSE.txt","txt","553_CV_2_15v_x30_BSE_NKLS","553CV","553","CV","2","15v","x30","BSE"
"Sara","NKLS","554_CV_1_15v_x30_BSE.tif","tif","554_CV_1_15v_x30_BSE_NKLS","554CV","554","CV","1","15v","x30","BSE"
"Sara","NKLS","554_CV_1_15v_x30_BSE.txt","txt","554_CV_1_15v_x30_BSE_NKLS","554CV","554","CV","1","15v","x30","BSE"
"Sara","NKLS","554_CV_2_15v_x30_BSE.tif","tif","554_CV_2_15v_x30_BSE_NKLS","554CV","554","CV","2","15v","x30","BSE"
"Sara","NKLS","554_CV_2_15v_x30_BSE.txt","txt","554_CV_2_15v_x30_BSE_NKLS","554CV","554","CV","2","15v","x30","BSE"
"Sara","NKLS","555_CV_1_15v_x30_BSE.tif","tif","555_CV_1_15v_x30_BSE_NKLS","555CV","555","CV","1","15v","x30","BSE"
"Sara","NKLS","555_CV_1_15v_x30_BSE.txt","txt","555_CV_1_15v_x30_BSE_NKLS","555CV","555","CV","1","15v","x30","BSE"
"Sara","NKLS","556_CV_1_15v_x30_BSE.tif","tif","556_CV_1_15v_x30_BSE_NKLS","556CV","556","CV","1","15v","x30","BSE"
"Sara","NKLS","556_CV_1_15v_x30_BSE.txt","txt","556_CV_1_15v_x30_BSE_NKLS","556CV","556","CV","1","15v","x30","BSE"
"Sara","NKLS","556_CV_2_15v_x30_BSE.tif","tif","556_CV_2_15v_x30_BSE_NKLS","556CV","556","CV","2","15v","x30","BSE"
"Sara","NKLS","556_CV_2_15v_x30_BSE.txt","txt","556_CV_2_15v_x30_BSE_NKLS","556CV","556","CV","2","15v","x30","BSE"
"Sara","NKLS","557_CC_1_15v_x30_BSE.tif","tif","557_CC_1_15v_x30_BSE_NKLS","557CC","557","CC","1","15v","x30","BSE"
"Sara","NKLS","557_CC_1_15v_x30_BSE.txt","txt","557_CC_1_15v_x30_BSE_NKLS","557CC","557","CC","1","15v","x30","BSE"
"Sara","NKLS","557_CC_2_15v_x30_BSE.tif","tif","557_CC_2_15v_x30_BSE_NKLS","557CC","557","CC","2","15v","x30","BSE"
"Sara","NKLS","557_CC_2_15v_x30_BSE.txt","txt","557_CC_2_15v_x30_BSE_NKLS","557CC","557","CC","2","15v","x30","BSE"
"Sara","NKLS","558_CC_1_15v_x30_BSE.tif","tif","558_CC_1_15v_x30_BSE_NKLS","558CC","558","CC","1","15v","x30","BSE"
"Sara","NKLS","558_CC_1_15v_x30_BSE.txt","txt","558_CC_1_15v_x30_BSE_NKLS","558CC","558","CC","1","15v","x30","BSE"
"Sara","NKLS","558_CC_2_15v_x30_BSE.tif","tif","558_CC_2_15v_x30_BSE_NKLS","558CC","558","CC","2","15v","x30","BSE"
"Sara","NKLS","558_CC_2_15v_x30_BSE.txt","txt","558_CC_2_15v_x30_BSE_NKLS","558CC","558","CC","2","15v","x30","BSE"
"Sara","NKLS","559_CC_1_15v_x30_BSE.tif","tif","559_CC_1_15v_x30_BSE_NKLS","559CC","559","CC","1","15v","x30","BSE"
"Sara","NKLS","559_CC_1_15v_x30_BSE.txt","txt","559_CC_1_15v_x30_BSE_NKLS","559CC","559","CC","1","15v","x30","BSE"
"Sara","NKLS","559_CC_2_15v_x30_BSE.tif","tif","559_CC_2_15v_x30_BSE_NKLS","559CC","559","CC","2","15v","x30","BSE"
"Sara","NKLS","559_CC_2_15v_x30_BSE.txt","txt","559_CC_2_15v_x30_BSE_NKLS","559CC","559","CC","2","15v","x30","BSE"
"Sara","NKLS","560_CV_1_15v_x30_BSE.tif","tif","560_CV_1_15v_x30_BSE_NKLS","560CV","560","CV","1","15v","x30","BSE"
"Sara","NKLS","560_CV_1_15v_x30_BSE.txt","txt","560_CV_1_15v_x30_BSE_NKLS","560CV","560","CV","1","15v","x30","BSE"
"Sara","NKLS","561_CV_1_15v_x30_BSE.tif","tif","561_CV_1_15v_x30_BSE_NKLS","561CV","561","CV","1","15v","x30","BSE"
"Sara","NKLS","561_CV_1_15v_x30_BSE.txt","txt","561_CV_1_15v_x30_BSE_NKLS","561CV","561","CV","1","15v","x30","BSE"
"Sara","NKLS","562_CC_1_15v_x30_BSE.tif","tif","562_CC_1_15v_x30_BSE_NKLS","562CC","562","CC","1","15v","x30","BSE"
"Sara","NKLS","562_CC_1_15v_x30_BSE.txt","txt","562_CC_1_15v_x30_BSE_NKLS","562CC","562","CC","1","15v","x30","BSE"
"Sara","NKLS","562_CC_2_15v_x30_BSE.tif","tif","562_CC_2_15v_x30_BSE_NKLS","562CC","562","CC","2","15v","x30","BSE"
"Sara","NKLS","562_CC_2_15v_x30_BSE.txt","txt","562_CC_2_15v_x30_BSE_NKLS","562CC","562","CC","2","15v","x30","BSE"
"Sara","NKLS","563_CV_1_15v_x30_BSE.tif","tif","563_CV_1_15v_x30_BSE_NKLS","563CV","563","CV","1","15v","x30","BSE"
"Sara","NKLS","563_CV_1_15v_x30_BSE.txt","txt","563_CV_1_15v_x30_BSE_NKLS","563CV","563","CV","1","15v","x30","BSE"
"Sara","NKLS","564_CV_1_15v_x30_BSE.tif","tif","564_CV_1_15v_x30_BSE_NKLS","564CV","564","CV","1","15v","x30","BSE"
"Sara","NKLS","564_CV_1_15v_x30_BSE.txt","txt","564_CV_1_15v_x30_BSE_NKLS","564CV","564","CV","1","15v","x30","BSE"
"Sara","NKLS","564_CV_2_15v_x30_BSE.tif","tif","564_CV_2_15v_x30_BSE_NKLS","564CV","564","CV","2","15v","x30","BSE"
"Sara","NKLS","564_CV_2_15v_x30_BSE.txt","txt","564_CV_2_15v_x30_BSE_NKLS","564CV","564","CV","2","15v","x30","BSE"
"Sara","NKLS","565_CV_1_15v_x30_BSE.tif","tif","565_CV_1_15v_x30_BSE_NKLS","565CV","565","CV","1","15v","x30","BSE"
"Sara","NKLS","565_CV_1_15v_x30_BSE.txt","txt","565_CV_1_15v_x30_BSE_NKLS","565CV","565","CV","1","15v","x30","BSE"
"Sara","NKLS","565_CV_2_15v_x30_BSE.tif","tif","565_CV_2_15v_x30_BSE_NKLS","565CV","565","CV","2","15v","x30","BSE"
"Sara","NKLS","565_CV_2_15v_x30_BSE.txt","txt","565_CV_2_15v_x30_BSE_NKLS","565CV","565","CV","2","15v","x30","BSE"
"Sara","NKLS","566_CC_1_15v_x30_BSE.tif","tif","566_CC_1_15v_x30_BSE_NKLS","566CC","566","CC","1","15v","x30","BSE"
"Sara","NKLS","566_CC_1_15v_x30_BSE.txt","txt","566_CC_1_15v_x30_BSE_NKLS","566CC","566","CC","1","15v","x30","BSE"
"Sara","NKLS","566_CC_2_15v_x30_BSE.tif","tif","566_CC_2_15v_x30_BSE_NKLS","566CC","566","CC","2","15v","x30","BSE"
"Sara","NKLS","566_CC_2_15v_x30_BSE.txt","txt","566_CC_2_15v_x30_BSE_NKLS","566CC","566","CC","2","15v","x30","BSE"
"Sara","NKLS","566_CC_3_15v_x30_BSE.tif","tif","566_CC_3_15v_x30_BSE_NKLS","566CC","566","CC","3","15v","x30","BSE"
"Sara","NKLS","566_CC_3_15v_x30_BSE.txt","txt","566_CC_3_15v_x30_BSE_NKLS","566CC","566","CC","3","15v","x30","BSE"
"Sara","NKLS","567_CV_1_15v_x30_BSE.tif","tif","567_CV_1_15v_x30_BSE_NKLS","567CV","567","CV","1","15v","x30","BSE"
"Sara","NKLS","567_CV_1_15v_x30_BSE.txt","txt","567_CV_1_15v_x30_BSE_NKLS","567CV","567","CV","1","15v","x30","BSE"
"Sara","NKLS","568_CV_1_15v_x30_BSE.tif","tif","568_CV_1_15v_x30_BSE_NKLS","568CV","568","CV","1","15v","x30","BSE"
"Sara","NKLS","568_CV_1_15v_x30_BSE.txt","txt","568_CV_1_15v_x30_BSE_NKLS","568CV","568","CV","1","15v","x30","BSE"
"Sara","NKLS","568_CV_2_15v_x30_BSE.tif","tif","568_CV_2_15v_x30_BSE_NKLS","568CV","568","CV","2","15v","x30","BSE"
"Sara","NKLS","568_CV_2_15v_x30_BSE.txt","txt","568_CV_2_15v_x30_BSE_NKLS","568CV","568","CV","2","15v","x30","BSE"
"Sara","NKLS","569_CC_1_15v_x30_BSE.tif","tif","569_CC_1_15v_x30_BSE_NKLS","569CC","569","CC","1","15v","x30","BSE"
"Sara","NKLS","569_CC_1_15v_x30_BSE.txt","txt","569_CC_1_15v_x30_BSE_NKLS","569CC","569","CC","1","15v","x30","BSE"
"Sara","NKLS","569_CC_2_15v_x30_BSE.tif","tif","569_CC_2_15v_x30_BSE_NKLS","569CC","569","CC","2","15v","x30","BSE"
"Sara","NKLS","569_CC_2_15v_x30_BSE.txt","txt","569_CC_2_15v_x30_BSE_NKLS","569CC","569","CC","2","15v","x30","BSE"
"Sara","NKLS","570_CC_1_15v_x30_BSE.tif","tif","570_CC_1_15v_x30_BSE_NKLS","570CC","570","CC","1","15v","x30","BSE"
"Sara","NKLS","570_CC_1_15v_x30_BSE.txt","txt","570_CC_1_15v_x30_BSE_NKLS","570CC","570","CC","1","15v","x30","BSE"
"Sara","NKLS","571_CV_1_15v_x30_BSE.tif","tif","571_CV_1_15v_x30_BSE_NKLS","571CV","571","CV","1","15v","x30","BSE"
"Sara","NKLS","571_CV_1_15v_x30_BSE.txt","txt","571_CV_1_15v_x30_BSE_NKLS","571CV","571","CV","1","15v","x30","BSE"
"Sara","NKLS","571_CV_2_15v_x30_BSE.tif","tif","571_CV_2_15v_x30_BSE_NKLS","571CV","571","CV","2","15v","x30","BSE"
"Sara","NKLS","571_CV_2_15v_x30_BSE.txt","txt","571_CV_2_15v_x30_BSE_NKLS","571CV","571","CV","2","15v","x30","BSE"
"Sara","NKLS","572_CC_1_15v_x30_BSE.tif","tif","572_CC_1_15v_x30_BSE_NKLS","572CC","572","CC","1","15v","x30","BSE"
"Sara","NKLS","572_CC_1_15v_x30_BSE.txt","txt","572_CC_1_15v_x30_BSE_NKLS","572CC","572","CC","1","15v","x30","BSE"
"Sara","NKLS","573_CC_1_15v_x30_BSE.tif","tif","573_CC_1_15v_x30_BSE_NKLS","573CC","573","CC","1","15v","x30","BSE"
"Sara","NKLS","573_CC_1_15v_x30_BSE.txt","txt","573_CC_1_15v_x30_BSE_NKLS","573CC","573","CC","1","15v","x30","BSE"
"Sara","NKLS","574_CC_1_15v_x30.tif","tif","574_CC_1_15v_x30_NKLS","574CC","574","CC","1","15v","x30",NA
"Sara","NKLS","574_CC_1_15v_x30.txt","txt","574_CC_1_15v_x30_NKLS","574CC","574","CC","1","15v","x30",NA
"Sara","NKLS","574_CV_1_15v_x30.tif","tif","574_CV_1_15v_x30_NKLS","574CV","574","CV","1","15v","x30",NA
"Sara","NKLS","574_CV_1_15v_x30.txt","txt","574_CV_1_15v_x30_NKLS","574CV","574","CV","1","15v","x30",NA
"Sara","NKLS","575_CV_1_15v_x30.tif","tif","575_CV_1_15v_x30_NKLS","575CV","575","CV","1","15v","x30",NA
"Sara","NKLS","575_CV_1_15v_x30.txt","txt","575_CV_1_15v_x30_NKLS","575CV","575","CV","1","15v","x30",NA
"Sara","NKLS","575_CV_2_15v_x30.tif","tif","575_CV_2_15v_x30_NKLS","575CV","575","CV","2","15v","x30",NA
"Sara","NKLS","575_CV_2_15v_x30.txt","txt","575_CV_2_15v_x30_NKLS","575CV","575","CV","2","15v","x30",NA
"Sara","NKLS","576_CC_1_15v_x30.tif","tif","576_CC_1_15v_x30_NKLS","576CC","576","CC","1","15v","x30",NA
"Sara","NKLS","576_CC_1_15v_x30.txt","txt","576_CC_1_15v_x30_NKLS","576CC","576","CC","1","15v","x30",NA
"Sara","NKLS","576_CC_2_15v_x30.tif","tif","576_CC_2_15v_x30_NKLS","576CC","576","CC","2","15v","x30",NA
"Sara","NKLS","576_CC_2_15v_x30.txt","txt","576_CC_2_15v_x30_NKLS","576CC","576","CC","2","15v","x30",NA
"Sara","NKLS","577_CC_1_15v_x30.tif","tif","577_CC_1_15v_x30_NKLS","577CC","577","CC","1","15v","x30",NA
"Sara","NKLS","577_CC_1_15v_x30.txt","txt","577_CC_1_15v_x30_NKLS","577CC","577","CC","1","15v","x30",NA
"Sara","NKLS","577_CC_2_15v_x30.tif","tif","577_CC_2_15v_x30_NKLS","577CC","577","CC","2","15v","x30",NA
"Sara","NKLS","577_CC_2_15v_x30.txt","txt","577_CC_2_15v_x30_NKLS","577CC","577","CC","2","15v","x30",NA
"Sara","NKLS","577_CV_1_15v_x30.tif","tif","577_CV_1_15v_x30_NKLS","577CV","577","CV","1","15v","x30",NA
"Sara","NKLS","577_CV_1_15v_x30.txt","txt","577_CV_1_15v_x30_NKLS","577CV","577","CV","1","15v","x30",NA
"Sara","NKLS","577_CV_2_15v_x30.tif","tif","577_CV_2_15v_x30_NKLS","577CV","577","CV","2","15v","x30",NA
"Sara","NKLS","577_CV_2_15v_x30.txt","txt","577_CV_2_15v_x30_NKLS","577CV","577","CV","2","15v","x30",NA
"Sara","NKLS","578_CC_1_15v_x30.tif","tif","578_CC_1_15v_x30_NKLS","578CC","578","CC","1","15v","x30",NA
"Sara","NKLS","578_CC_1_15v_x30.txt","txt","578_CC_1_15v_x30_NKLS","578CC","578","CC","1","15v","x30",NA
"Sara","NKLS","578_CC_2_15v_x30.tif","tif","578_CC_2_15v_x30_NKLS","578CC","578","CC","2","15v","x30",NA
"Sara","NKLS","578_CC_2_15v_x30.txt","txt","578_CC_2_15v_x30_NKLS","578CC","578","CC","2","15v","x30",NA
"Sara","SHCSBSB","701i_CV_1_15V_x30_BSE.tif","tif","701i_CV_1_15V_x30_BSE_SHCSBSB","701iCV","701i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","701i_CV_1_15V_x30_BSE.txt","txt","701i_CV_1_15V_x30_BSE_SHCSBSB","701iCV","701i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","701i_CV_2_15V_x30_BSE.tif","tif","701i_CV_2_15V_x30_BSE_SHCSBSB","701iCV","701i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","701i_CV_2_15V_x30_BSE.txt","txt","701i_CV_2_15V_x30_BSE_SHCSBSB","701iCV","701i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","702i_CV_1_15V_x30_BSE.tif","tif","702i_CV_1_15V_x30_BSE_SHCSBSB","702iCV","702i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","702i_CV_1_15V_x30_BSE.txt","txt","702i_CV_1_15V_x30_BSE_SHCSBSB","702iCV","702i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","702i_CV_2_15V_x30_BSE.tif","tif","702i_CV_2_15V_x30_BSE_SHCSBSB","702iCV","702i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","702i_CV_2_15V_x30_BSE.txt","txt","702i_CV_2_15V_x30_BSE_SHCSBSB","702iCV","702i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","703i_CV_1_15V_x30_BSE.tif","tif","703i_CV_1_15V_x30_BSE_SHCSBSB","703iCV","703i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","703i_CV_1_15V_x30_BSE.txt","txt","703i_CV_1_15V_x30_BSE_SHCSBSB","703iCV","703i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","703i_CV_2_15V_x30_BSE.tif","tif","703i_CV_2_15V_x30_BSE_SHCSBSB","703iCV","703i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","703i_CV_2_15V_x30_BSE.txt","txt","703i_CV_2_15V_x30_BSE_SHCSBSB","703iCV","703i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","704i_CC_1_15V_x30_BSE.tif","tif","704i_CC_1_15V_x30_BSE_SHCSBSB","704iCC","704i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","704i_CC_1_15V_x30_BSE.txt","txt","704i_CC_1_15V_x30_BSE_SHCSBSB","704iCC","704i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","705i_CC_1_15V_x30_BSE.tif","tif","705i_CC_1_15V_x30_BSE_SHCSBSB","705iCC","705i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","705i_CC_1_15V_x30_BSE.txt","txt","705i_CC_1_15V_x30_BSE_SHCSBSB","705iCC","705i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","705i_CC_2_15V_x30_BSE.tif","tif","705i_CC_2_15V_x30_BSE_SHCSBSB","705iCC","705i","CC","2","15V","x30","BSE"
"Sara","SHCSBSB","705i_CC_2_15V_x30_BSE.txt","txt","705i_CC_2_15V_x30_BSE_SHCSBSB","705iCC","705i","CC","2","15V","x30","BSE"
"Sara","SHCSBSB","706i_CV_1_15V_x30_BSE.tif","tif","706i_CV_1_15V_x30_BSE_SHCSBSB","706iCV","706i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","706i_CV_1_15V_x30_BSE.txt","txt","706i_CV_1_15V_x30_BSE_SHCSBSB","706iCV","706i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","706i_CV_2_15V_x30_BSE.tif","tif","706i_CV_2_15V_x30_BSE_SHCSBSB","706iCV","706i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","706i_CV_2_15V_x30_BSE.txt","txt","706i_CV_2_15V_x30_BSE_SHCSBSB","706iCV","706i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","706i_CV_3_15V_x30_BSE.tif","tif","706i_CV_3_15V_x30_BSE_SHCSBSB","706iCV","706i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","706i_CV_3_15V_x30_BSE.txt","txt","706i_CV_3_15V_x30_BSE_SHCSBSB","706iCV","706i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","707i_CC_1_15V_x30_BSE.tif","tif","707i_CC_1_15V_x30_BSE_SHCSBSB","707iCC","707i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","707i_CC_1_15V_x30_BSE.txt","txt","707i_CC_1_15V_x30_BSE_SHCSBSB","707iCC","707i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","708i_CC_1_15V_x30_BSE.tif","tif","708i_CC_1_15V_x30_BSE_SHCSBSB","708iCC","708i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","708i_CC_1_15V_x30_BSE.txt","txt","708i_CC_1_15V_x30_BSE_SHCSBSB","708iCC","708i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","708i_CV_1_15V_x30_BSE.tif","tif","708i_CV_1_15V_x30_BSE_SHCSBSB","708iCV","708i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","708i_CV_1_15V_x30_BSE.txt","txt","708i_CV_1_15V_x30_BSE_SHCSBSB","708iCV","708i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","708i_CV_2_15V_x30_BSE.tif","tif","708i_CV_2_15V_x30_BSE_SHCSBSB","708iCV","708i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","708i_CV_2_15V_x30_BSE.txt","txt","708i_CV_2_15V_x30_BSE_SHCSBSB","708iCV","708i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","708i_CV_3_15V_x30_BSE.tif","tif","708i_CV_3_15V_x30_BSE_SHCSBSB","708iCV","708i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","708i_CV_3_15V_x30_BSE.txt","txt","708i_CV_3_15V_x30_BSE_SHCSBSB","708iCV","708i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","709i_CC_1_15V_x30_BSE.tif","tif","709i_CC_1_15V_x30_BSE_SHCSBSB","709iCC","709i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","709i_CC_1_15V_x30_BSE.txt","txt","709i_CC_1_15V_x30_BSE_SHCSBSB","709iCC","709i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","709i_CC_2_15V_x30_BSE.tif","tif","709i_CC_2_15V_x30_BSE_SHCSBSB","709iCC","709i","CC","2","15V","x30","BSE"
"Sara","SHCSBSB","709i_CC_2_15V_x30_BSE.txt","txt","709i_CC_2_15V_x30_BSE_SHCSBSB","709iCC","709i","CC","2","15V","x30","BSE"
"Sara","SHCSBSB","710i_CV_1_15V_x30_BSE.tif","tif","710i_CV_1_15V_x30_BSE_SHCSBSB","710iCV","710i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","710i_CV_1_15V_x30_BSE.txt","txt","710i_CV_1_15V_x30_BSE_SHCSBSB","710iCV","710i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","710i_CV_2_15V_x30_BSE.tif","tif","710i_CV_2_15V_x30_BSE_SHCSBSB","710iCV","710i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","710i_CV_2_15V_x30_BSE.txt","txt","710i_CV_2_15V_x30_BSE_SHCSBSB","710iCV","710i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","710i_CV_3_15V_x30_BSE.tif","tif","710i_CV_3_15V_x30_BSE_SHCSBSB","710iCV","710i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","710i_CV_3_15V_x30_BSE.txt","txt","710i_CV_3_15V_x30_BSE_SHCSBSB","710iCV","710i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","711i_CV_1_15V_x30_BSE.tif","tif","711i_CV_1_15V_x30_BSE_SHCSBSB","711iCV","711i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","711i_CV_1_15V_x30_BSE.txt","txt","711i_CV_1_15V_x30_BSE_SHCSBSB","711iCV","711i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","711i_CV_2_15V_x30_BSE.tif","tif","711i_CV_2_15V_x30_BSE_SHCSBSB","711iCV","711i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","711i_CV_2_15V_x30_BSE.txt","txt","711i_CV_2_15V_x30_BSE_SHCSBSB","711iCV","711i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","712i_CC_1_15V_x30_BSE.tif","tif","712i_CC_1_15V_x30_BSE_SHCSBSB","712iCC","712i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","712i_CC_1_15V_x30_BSE.txt","txt","712i_CC_1_15V_x30_BSE_SHCSBSB","712iCC","712i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","713i_CV_1_15V_x30_BSE.tif","tif","713i_CV_1_15V_x30_BSE_SHCSBSB","713iCV","713i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","713i_CV_1_15V_x30_BSE.txt","txt","713i_CV_1_15V_x30_BSE_SHCSBSB","713iCV","713i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","713i_CV_2_15V_x30_BSE.tif","tif","713i_CV_2_15V_x30_BSE_SHCSBSB","713iCV","713i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","713i_CV_2_15V_x30_BSE.txt","txt","713i_CV_2_15V_x30_BSE_SHCSBSB","713iCV","713i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","713i_CV_3_15V_x30_BSE.tif","tif","713i_CV_3_15V_x30_BSE_SHCSBSB","713iCV","713i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","713i_CV_3_15V_x30_BSE.txt","txt","713i_CV_3_15V_x30_BSE_SHCSBSB","713iCV","713i","CV","3","15V","x30","BSE"
"Sara","SHCSBSB","714i_CC_1_15V_x30_BSE.tif","tif","714i_CC_1_15V_x30_BSE_SHCSBSB","714iCC","714i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","714i_CC_1_15V_x30_BSE.txt","txt","714i_CC_1_15V_x30_BSE_SHCSBSB","714iCC","714i","CC","1","15V","x30","BSE"
"Sara","SHCSBSB","715i_CV_1_15V_x30_BSE.tif","tif","715i_CV_1_15V_x30_BSE_SHCSBSB","715iCV","715i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","715i_CV_1_15V_x30_BSE.txt","txt","715i_CV_1_15V_x30_BSE_SHCSBSB","715iCV","715i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","715i_CV_2_15V_x30_BSE.tif","tif","715i_CV_2_15V_x30_BSE_SHCSBSB","715iCV","715i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","715i_CV_2_15V_x30_BSE.txt","txt","715i_CV_2_15V_x30_BSE_SHCSBSB","715iCV","715i","CV","2","15V","x30","BSE"
"Sara","SHCSBSB","716i_CV_1_15V_x30_BSE.tif","tif","716i_CV_1_15V_x30_BSE_SHCSBSB","716iCV","716i","CV","1","15V","x30","BSE"
"Sara","SHCSBSB","716i_CV_1_15V_x30_BSE.txt","txt","716i_CV_1_15V_x30_BSE_SHCSBSB","716iCV","716i","CV","1","15V","x30","BSE"
"Sara","TAINUI SB","837_CV_1_15V_x30_BSE.tif","tif","837_CV_1_15V_x30_BSE_TAINUI SB","837CV","837","CV","1","15V","x30","BSE"
"Sara","TAINUI SB","837_CV_1_15V_x30_BSE.txt","txt","837_CV_1_15V_x30_BSE_TAINUI SB","837CV","837","CV","1","15V","x30","BSE"
"Sara","TAINUI SB","837_CV_2_15V_x30_BSE.tif","tif","837_CV_2_15V_x30_BSE_TAINUI SB","837CV","837","CV","2","15V","x30","BSE"
"Sara","TAINUI SB","837_CV_2_15V_x30_BSE.txt","txt","837_CV_2_15V_x30_BSE_TAINUI SB","837CV","837","CV","2","15V","x30","BSE"
"Sara","TAINUI SB","838_CV_1_15V_x30_BSE.tif","tif","838_CV_1_15V_x30_BSE_TAINUI SB","838CV","838","CV","1","15V","x30","BSE"
"Sara","TAINUI SB","838_CV_1_15V_x30_BSE.txt","txt","838_CV_1_15V_x30_BSE_TAINUI SB","838CV","838","CV","1","15V","x30","BSE"
"Sara","TAINUI SB","838_CV_2_15V_x30_BSE.tif","tif","838_CV_2_15V_x30_BSE_TAINUI SB","838CV","838","CV","2","15V","x30","BSE"
"Sara","TAINUI SB","838_CV_2_15V_x30_BSE.txt","txt","838_CV_2_15V_x30_BSE_TAINUI SB","838CV","838","CV","2","15V","x30","BSE"
